NO_OF_FRAMES	2923
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:46:05	5971.01332311
DATA_INCLUDED	3D
MARKER_NAMES	Back top	Back right	Back left	Shoulder	Elbow	Hand top	Hand right	Hand left	Thumb	Index	Middle	Box back	Box left
Frame	Time	Back top X	Back top Y	Back top Z	Back right X	Back right Y	Back right Z	Back left X	Back left Y	Back left Z	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Hand top X	Hand top Y	Hand top Z	Hand right X	Hand right Y	Hand right Z	Hand left X	Hand left Y	Hand left Z	Thumb X	Thumb Y	Thumb Z	Index X	Index Y	Index Z	Middle X	Middle Y	Middle Z	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	
1386	23.08333	595.712	284.110	266.482	589.784	303.291	212.251	616.011	295.030	205.460	379.516	183.165	112.690	372.503	244.097	-91.973	267.602	-10.611	-352.868	284.313	29.364	-326.297	295.468	1.089	-312.598	344.833	-80.977	-387.049	272.476	-68.764	-442.211	265.410	-46.922	-460.634	407.328	-777.681	193.813	497.539	-743.721	190.260
1387	23.10000	595.801	284.314	266.572	589.795	303.471	212.338	616.020	295.288	205.536	379.126	181.890	113.427	370.111	240.914	-91.562	264.477	-28.244	-337.336	281.117	13.290	-313.127	292.374	-14.123	-299.205	340.462	-99.762	-369.597	267.285	-90.399	-423.710	259.721	-69.430	-443.234	407.300	-777.675	193.769	497.549	-743.700	190.250
1388	23.11667	595.851	284.536	266.656	589.772	303.661	212.432	616.023	295.593	205.623	378.779	180.387	114.240	367.592	237.148	-91.181	261.567	-46.087	-320.448	278.265	-3.241	-298.715	290.220	-29.797	-283.713	337.605	-118.138	-351.488	262.528	-111.791	-403.144	254.837	-91.833	-423.704	407.275	-777.729	193.778	497.572	-743.681	190.258
1389	23.13333	595.919	284.784	266.688	589.733	303.874	212.473	616.024	295.928	205.646	378.399	178.660	115.320	364.814	232.739	-90.519	259.255	-64.073	-302.129	275.878	-19.985	-283.091	288.603	-45.556	-267.054	335.768	-136.423	-332.220	259.003	-133.820	-381.426	250.210	-115.245	-402.618	407.294	-777.672	193.781	497.554	-743.703	190.251
1390	23.15000	596.047	285.065	266.712	589.772	304.040	212.458	616.075	296.208	205.642	378.053	176.695	116.462	361.862	227.601	-89.698	257.595	-82.166	-282.621	273.959	-36.873	-266.279	287.560	-61.418	-249.352	334.625	-154.289	-310.474	256.138	-156.001	-358.111	246.330	-138.644	-379.980	407.331	-777.646	193.799	497.543	-743.677	190.272
1391	23.16667	596.195	285.321	266.698	589.820	304.125	212.428	616.152	296.421	205.614	377.731	174.421	117.731	358.956	221.792	-88.857	255.603	-100.582	-261.082	272.424	-53.847	-248.449	287.012	-77.261	-230.686	334.951	-172.318	-287.614	254.926	-179.641	-334.127	243.285	-161.874	-355.770	407.323	-777.650	193.805	497.545	-743.712	190.266
1392	23.18333	596.338	285.570	266.691	589.880	304.187	212.349	616.224	296.522	205.540	377.387	171.955	118.943	356.086	215.200	-88.077	255.180	-118.111	-239.764	271.465	-71.041	-229.091	287.002	-92.752	-211.270	336.060	-190.036	-263.600	253.041	-201.482	-307.594	240.159	-184.569	-329.681	407.293	-777.697	193.795	497.538	-743.722	190.257
1393	23.20000	596.504	285.860	266.663	589.947	304.253	212.232	616.299	296.666	205.474	376.964	169.321	120.263	353.093	207.745	-87.163	255.206	-135.158	-217.575	271.122	-87.470	-209.724	287.329	-107.999	-191.076	337.350	-207.403	-238.405	251.426	-222.202	-280.090	238.867	-206.535	-303.639	407.297	-777.695	193.784	497.554	-743.692	190.259
1394	23.21667	596.602	286.135	266.531	589.991	304.348	212.037	616.384	296.850	205.336	378.067	166.078	121.656	350.121	197.786	-86.131	256.195	-151.550	-194.704	271.356	-103.163	-189.752	288.242	-122.747	-170.355	340.630	-225.928	-213.431	251.097	-241.862	-251.938	238.328	-227.688	-276.538	407.338	-777.633	193.807	497.529	-743.731	190.246
1395	23.23333	596.717	286.418	266.408	590.062	304.432	211.828	616.488	297.018	205.169	377.696	163.071	123.392	347.151	188.461	-84.638	256.646	-167.461	-171.203	271.996	-118.649	-169.439	289.309	-137.046	-149.138	342.237	-241.366	-186.647	251.577	-260.813	-223.198	238.583	-248.639	-248.135	407.331	-777.661	193.799	497.544	-743.697	190.247
1396	23.25000	596.881	286.756	266.264	590.148	304.539	211.671	616.545	297.154	205.189	375.925	160.207	125.480	344.302	178.407	-82.839	258.186	-182.973	-147.512	272.835	-133.849	-148.492	290.784	-150.998	-127.544	345.115	-256.534	-159.800	253.035	-279.159	-193.881	239.213	-268.591	-219.056	407.295	-777.690	193.786	497.563	-743.675	190.267
1397	23.26667	596.979	287.014	266.158	590.197	304.669	211.557	616.358	297.368	205.001	375.547	156.793	127.477	341.699	167.677	-80.765	260.061	-197.799	-123.414	274.073	-148.641	-127.254	292.628	-164.467	-105.732	348.776	-270.680	-133.458	255.432	-296.524	-164.724	240.234	-287.436	-189.646	407.350	-777.621	193.822	497.555	-743.684	190.259
1398	23.28333	597.013	287.227	266.035	590.172	304.769	211.417	616.351	297.538	204.862	375.251	153.251	129.645	339.109	156.266	-78.175	262.337	-211.801	-99.222	275.683	-162.770	-105.811	294.870	-177.298	-83.904	353.323	-284.137	-107.348	257.987	-311.779	-135.431	241.808	-305.081	-160.178	407.262	-777.701	193.777	497.560	-743.695	190.262
1399	23.30000	597.032	287.464	265.852	590.131	304.858	211.219	616.325	297.700	204.680	374.978	149.507	132.232	336.428	144.242	-74.837	265.482	-225.012	-75.093	277.755	-176.340	-84.404	297.583	-189.611	-62.289	357.820	-296.679	-80.950	260.400	-326.715	-106.289	244.349	-321.791	-131.060	407.271	-777.729	193.773	497.548	-743.700	190.247
1400	23.31667	597.046	287.671	265.671	590.054	304.915	210.945	616.541	297.760	204.486	374.739	145.525	135.014	333.943	131.804	-70.994	268.603	-237.486	-51.034	280.154	-189.445	-63.055	300.685	-201.498	-40.844	362.545	-308.405	-55.562	263.340	-340.838	-77.446	247.085	-337.294	-102.284	407.260	-777.736	193.768	497.561	-743.696	190.251
1401	23.33333	596.995	287.817	265.504	589.916	304.896	210.699	616.438	297.796	204.283	374.475	141.391	137.907	331.484	119.024	-66.520	272.261	-249.895	-27.380	282.718	-202.088	-41.817	303.978	-212.979	-19.679	367.454	-319.477	-31.230	267.033	-354.172	-49.051	250.310	-351.998	-73.761	407.281	-777.700	193.771	497.576	-743.671	190.271
1402	23.35000	596.884	287.947	265.395	589.703	304.809	210.553	616.227	297.767	204.109	374.319	136.963	140.992	329.235	105.997	-61.520	276.034	-261.779	-4.545	285.855	-214.670	-20.655	307.467	-223.985	1.199	372.413	-329.791	-7.232	271.146	-366.806	-21.315	253.794	-365.720	-45.767	407.285	-777.711	193.782	497.546	-743.706	190.259
1403	23.36667	596.689	288.021	265.337	589.428	304.706	210.468	615.942	297.721	204.009	374.190	132.302	144.481	327.070	92.737	-55.785	279.797	-272.715	17.738	288.790	-225.934	-0.576	311.011	-234.556	21.550	377.514	-339.459	16.755	275.106	-378.427	5.174	257.234	-378.298	-18.967	407.207	-777.770	193.762	497.576	-743.674	190.275
1404	23.38333	596.458	288.082	265.352	589.068	304.611	210.437	615.646	297.708	203.994	373.993	127.623	148.269	325.157	79.214	-49.277	283.673	-283.392	39.224	292.051	-237.141	19.309	314.750	-244.907	41.236	382.974	-348.610	40.123	278.929	-389.465	30.215	260.577	-390.142	6.321	407.320	-777.612	193.812	497.558	-743.688	190.256
1405	23.40000	596.116	288.093	265.377	588.612	304.502	210.440	615.223	297.727	204.011	373.913	122.923	152.227	323.626	65.246	-42.166	287.683	-294.055	59.812	295.354	-248.354	38.487	318.308	-255.091	60.554	388.747	-357.435	62.153	282.949	-400.231	54.228	264.204	-401.669	30.479	407.290	-777.705	193.778	497.549	-743.697	190.245
1406	23.41667	595.673	288.052	265.406	588.118	304.331	210.449	614.733	297.718	204.013	373.958	117.942	156.355	322.071	51.729	-34.471	291.827	-304.650	79.560	298.678	-259.313	57.148	321.980	-265.297	79.050	394.775	-366.251	82.609	287.498	-410.895	77.167	268.333	-413.144	53.618	407.287	-777.658	193.782	497.545	-743.691	190.240
1407	23.43333	595.216	288.004	265.421	587.539	304.126	210.424	614.218	297.661	203.982	374.124	112.962	160.843	320.620	38.380	-26.181	296.163	-315.139	98.528	302.185	-270.105	75.251	325.849	-275.447	96.962	400.529	-375.286	101.466	292.089	-421.346	98.857	272.767	-424.230	75.457	407.312	-777.663	193.786	497.543	-743.712	190.236
