NO_OF_FRAMES	2734
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:51:16	6281.31358754
DATA_INCLUDED	3D
MARKER_NAMES	Shoulder	Elbow	Hand top	Hand right	Hand left	Thumb	Index	Middle	Back top	Back right	Back left	Box back	Box left
Frame	Time	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Hand top X	Hand top Y	Hand top Z	Hand right X	Hand right Y	Hand right Z	Hand left X	Hand left Y	Hand left Z	Thumb X	Thumb Y	Thumb Z	Index X	Index Y	Index Z	Middle X	Middle Y	Middle Z	Back top X	Back top Y	Back top Z	Back right X	Back right Y	Back right Z	Back left X	Back left Y	Back left Z	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	
2096	34.91667	457.997	-42.060	247.583	463.487	-255.804	202.757	491.428	-595.352	243.170	499.184	-547.455	227.268	524.467	-557.461	245.754	603.394	-659.096	196.764	463.935	-687.182	214.246	nan	nan	nan	578.330	184.044	227.394	567.094	190.866	171.084	593.308	200.186	166.319	498.276	-806.268	192.906	585.215	-755.458	175.561
2097	34.93333	458.177	-41.862	247.563	463.727	-255.651	203.107	491.620	-595.472	243.330	499.225	-547.502	227.656	524.527	-557.635	246.015	603.524	-659.038	196.802	464.069	-687.291	214.234	nan	nan	nan	578.516	184.047	227.231	567.306	190.876	170.952	593.510	200.214	166.153	498.212	-806.428	192.843	585.138	-755.154	175.541
2098	34.95000	458.313	-41.644	247.506	463.842	-255.422	203.304	491.498	-595.530	243.356	499.058	-547.463	227.905	524.428	-557.540	246.295	603.562	-658.973	196.854	463.902	-687.195	214.217	nan	nan	nan	578.782	184.137	227.079	567.567	190.957	170.788	593.786	200.279	166.005	498.363	-806.182	192.911	584.952	-754.801	175.548
2099	34.96667	458.472	-41.385	247.430	463.941	-255.215	203.401	491.208	-595.459	243.236	498.822	-547.350	227.993	524.154	-557.515	246.369	603.582	-658.941	197.079	463.479	-686.943	214.000	nan	nan	nan	579.021	184.282	226.929	567.882	191.093	170.651	594.090	200.371	165.833	498.159	-806.262	192.858	584.757	-754.426	175.588
2100	34.98333	458.641	-41.131	247.375	464.022	-254.927	203.449	490.992	-595.405	243.107	498.623	-547.223	228.084	523.824	-557.492	246.411	603.659	-658.935	197.476	463.121	-686.612	213.898	nan	nan	nan	579.231	184.427	226.773	568.142	191.192	170.472	594.345	200.486	165.662	497.794	-806.141	192.749	584.406	-754.198	175.664
2101	35.00000	458.762	-40.860	247.359	464.066	-254.605	203.584	490.804	-595.324	242.915	498.483	-546.992	228.189	523.654	-557.361	246.406	603.855	-658.996	198.264	462.788	-686.345	213.803	458.812	-687.783	186.390	579.482	184.631	226.667	568.403	191.390	170.329	594.616	200.648	165.532	497.599	-805.929	192.815	584.219	-753.957	175.667
2102	35.01667	458.909	-40.566	247.328	464.071	-254.378	203.787	490.684	-595.231	242.978	498.287	-546.839	228.432	523.516	-557.185	246.629	603.962	-659.113	199.082	462.517	-685.919	213.905	458.422	-688.388	185.947	579.789	184.902	226.520	568.670	191.642	170.228	594.943	200.890	165.405	497.465	-805.935	192.844	584.093	-753.795	175.692
2103	35.03333	459.042	-40.224	247.298	463.991	-254.078	203.983	490.555	-595.159	242.984	498.079	-546.661	228.673	523.303	-557.026	246.889	604.055	-659.122	199.957	462.383	-685.675	214.016	457.967	-688.415	186.052	580.121	185.233	226.395	569.057	191.896	170.089	595.276	201.090	165.261	497.168	-805.950	192.805	583.939	-753.817	175.710
2104	35.05000	459.166	-39.829	247.204	463.930	-253.725	204.147	490.286	-594.949	242.887	497.828	-546.437	228.720	522.742	-556.776	246.819	604.034	-659.061	200.952	462.103	-686.796	212.978	457.549	-688.503	185.915	580.435	185.494	226.269	569.395	192.126	169.912	595.627	201.326	165.128	496.946	-805.938	192.818	583.835	-753.918	175.732
2105	35.06667	459.259	-39.414	247.154	463.877	-253.322	204.202	489.898	-594.670	242.639	497.496	-546.169	228.651	522.495	-556.367	246.876	604.010	-658.958	202.006	461.609	-686.291	212.918	456.857	-688.744	185.426	580.772	185.768	226.158	569.719	192.352	169.771	595.974	201.564	164.972	496.433	-805.953	192.807	583.575	-754.275	175.760
2106	35.08333	459.360	-38.943	247.156	463.834	-252.914	204.134	489.548	-594.327	242.396	497.167	-545.791	228.538	522.039	-556.143	246.731	604.144	-658.668	203.129	461.003	-685.436	212.902	456.145	-688.385	185.183	581.131	186.136	226.056	570.102	192.707	169.669	596.359	201.881	164.888	495.689	-806.129	192.699	583.245	-754.702	175.803
2107	35.10000	459.429	-38.474	247.115	463.763	-252.428	204.085	489.282	-594.007	242.113	496.896	-545.409	228.477	521.313	-556.122	246.750	604.908	-658.043	204.592	460.602	-684.914	212.875	455.551	-688.924	184.769	581.446	186.461	225.916	570.441	193.078	169.599	596.701	202.104	164.756	494.950	-806.295	192.598	582.879	-755.173	175.796
2108	35.11667	459.467	-37.970	247.050	463.687	-251.954	204.068	489.138	-593.633	241.992	496.677	-545.043	228.446	521.086	-555.726	246.769	605.664	-657.315	205.735	460.360	-684.498	213.001	455.089	-688.895	184.791	581.769	186.806	225.773	570.798	193.363	169.413	597.110	202.398	164.618	494.530	-806.289	192.608	582.667	-755.404	175.818
2109	35.13333	459.545	-37.451	246.961	463.576	-251.498	204.062	488.927	-593.307	241.865	496.435	-544.596	228.487	520.777	-555.295	246.869	606.552	-656.300	207.212	460.050	-683.887	213.058	454.525	-688.743	184.713	582.179	187.223	225.661	571.209	193.698	169.261	597.513	202.709	164.435	494.276	-806.123	192.678	582.534	-755.495	175.849
2110	35.15000	459.597	-36.958	246.853	463.376	-250.994	203.861	488.568	-592.820	241.758	496.142	-544.117	228.502	520.449	-554.788	247.003	607.179	-655.116	208.922	459.717	-683.174	212.980	453.926	-688.706	184.418	582.546	187.600	225.546	571.615	194.107	169.152	597.913	203.031	164.315	494.226	-806.331	192.533	582.473	-755.430	175.810
2111	35.16667	459.624	-36.374	246.702	463.104	-250.439	203.659	488.182	-592.357	241.651	495.804	-543.615	228.537	520.004	-554.315	247.106	607.803	-653.439	210.906	459.290	-682.498	212.971	453.346	-688.232	184.312	582.929	188.000	225.461	571.979	194.466	169.083	598.355	203.349	164.226	494.254	-806.247	192.579	582.433	-755.270	175.832
2112	35.18333	459.662	-35.810	246.540	462.873	-249.925	203.509	487.914	-591.856	241.632	495.560	-543.140	228.584	519.614	-553.762	247.391	608.567	-651.150	213.253	458.924	-681.741	213.260	452.845	-687.819	184.349	583.360	188.411	225.395	572.410	194.888	169.042	598.770	203.684	164.177	494.257	-806.304	192.584	582.391	-755.103	175.844
2113	35.20000	459.709	-35.268	246.379	462.639	-249.400	203.340	487.824	-591.597	241.645	495.296	-542.789	228.794	519.365	-553.330	247.596	609.144	-648.196	215.621	459.075	-681.236	213.728	452.525	-687.957	184.744	583.740	188.772	225.308	572.817	195.242	168.956	599.174	204.045	164.091	494.219	-806.325	192.584	582.338	-754.939	175.863
2114	35.21667	459.739	-34.698	246.284	462.307	-248.824	203.065	487.834	-591.159	241.683	495.164	-542.311	229.075	519.150	-552.842	247.944	609.471	-644.906	217.999	459.306	-680.880	214.280	452.395	-688.233	185.168	584.155	189.178	225.278	573.252	195.604	168.852	599.680	204.350	164.018	494.178	-806.423	192.523	582.311	-754.774	175.876
2115	35.23333	459.778	-34.156	246.202	461.856	-248.344	202.693	487.941	-590.508	241.974	495.218	-541.597	229.476	519.059	-552.109	248.434	609.289	-641.347	220.450	459.316	-680.052	215.045	451.530	-688.245	185.718	584.606	189.608	225.254	573.718	196.034	168.852	600.128	204.667	163.968	494.319	-806.192	192.601	582.246	-754.696	175.877
2116	35.25000	459.798	-33.511	246.203	461.372	-247.698	202.272	488.240	-589.835	242.566	495.291	-540.894	229.985	519.202	-551.406	248.847	608.552	-637.961	222.683	459.556	-679.141	216.626	450.700	-688.032	187.587	585.038	190.010	225.212	574.163	196.405	168.795	600.613	205.045	163.956	494.302	-806.270	192.558	582.158	-754.791	175.893
2117	35.26667	459.836	-32.884	246.114	460.954	-247.041	201.948	488.533	-589.039	243.547	495.326	-540.177	230.524	519.312	-550.481	249.497	607.898	-635.495	223.915	459.813	-678.217	218.978	450.542	-687.906	190.128	585.549	190.459	225.209	574.696	196.893	168.829	601.134	205.403	163.947	494.182	-806.408	192.526	582.089	-754.869	175.930
2118	35.28333	459.820	-32.204	245.996	460.415	-246.367	201.503	488.603	-588.010	244.615	495.376	-539.239	231.218	519.438	-549.465	250.100	607.617	-633.617	224.939	459.749	-677.283	221.353	450.088	-687.464	192.833	586.008	190.912	225.195	575.176	197.300	168.779	601.667	205.814	163.900	494.182	-806.471	192.475	582.025	-754.981	175.960
2119	35.30000	459.840	-31.555	245.796	459.814	-245.695	201.058	488.613	-586.834	245.801	495.327	-538.226	231.938	519.391	-548.365	250.850	607.070	-632.228	226.685	459.463	-676.071	223.742	449.181	-686.620	195.489	586.534	191.373	225.212	575.733	197.858	168.810	602.187	206.278	163.939	494.253	-806.256	192.589	581.871	-755.297	176.023
2120	35.31667	459.787	-30.745	245.539	459.130	-244.961	200.567	488.480	-585.549	247.175	495.167	-537.167	232.679	519.257	-547.054	251.722	606.571	-631.004	228.855	459.364	-675.117	226.204	448.404	-686.011	198.361	587.040	191.832	225.205	576.213	198.292	168.778	602.739	206.687	163.892	494.209	-806.433	192.504	581.598	-755.806	176.066
2121	35.33333	459.703	-29.940	245.342	458.319	-244.144	200.017	488.473	-584.143	248.812	495.017	-535.961	233.602	519.198	-545.664	252.729	606.274	-629.563	230.973	459.671	-674.155	228.837	448.264	-684.990	201.552	587.536	192.304	225.156	576.823	198.757	168.741	603.337	207.045	163.852	494.274	-806.343	192.536	581.270	-756.315	176.078
2122	35.35000	459.570	-29.021	245.123	457.272	-243.165	199.196	488.624	-582.667	250.530	494.855	-534.621	234.677	519.195	-544.016	253.779	606.342	-627.723	233.168	460.393	-673.237	231.760	448.676	-684.283	204.801	588.113	192.772	225.116	577.417	199.203	168.656	603.997	207.423	163.836	494.215	-806.281	192.596	580.947	-756.787	176.042
2123	35.36667	459.381	-28.059	244.893	456.004	-242.083	198.195	488.892	-580.892	252.551	494.884	-533.066	235.802	519.281	-542.058	255.039	606.494	-625.747	235.671	461.423	-672.190	234.996	449.600	-683.748	208.227	588.692	193.259	225.094	578.076	199.792	168.653	604.646	207.910	163.844	494.330	-806.254	192.574	580.504	-757.306	175.982
2124	35.38333	459.154	-27.053	244.492	454.653	-240.971	197.153	489.297	-578.900	254.724	494.944	-531.410	237.105	519.547	-539.924	256.381	606.680	-623.698	238.486	462.637	-671.013	238.616	450.623	-682.767	212.304	589.292	193.836	225.144	578.672	200.370	168.720	605.324	208.374	163.828	494.240	-806.284	192.584	579.979	-757.978	175.865
2125	35.40000	458.929	-26.044	244.031	453.339	-239.835	196.076	489.475	-576.926	256.883	495.061	-529.684	238.519	520.023	-537.746	257.853	606.885	-621.603	241.268	463.753	-669.396	242.624	451.498	-681.654	216.693	589.871	194.386	225.137	579.314	200.878	168.687	605.963	208.824	163.857	494.098	-806.402	192.562	579.448	-758.607	175.770
2126	35.41667	458.724	-24.982	243.597	452.062	-238.657	194.998	489.825	-574.745	259.267	495.068	-527.800	239.971	520.166	-535.398	259.260	606.774	-619.558	243.989	464.641	-667.609	246.574	452.280	-680.267	221.044	590.493	194.983	225.107	579.952	201.523	168.648	606.646	209.312	163.844	494.219	-806.368	192.539	578.780	-759.277	175.424
2127	35.43333	458.565	-23.856	243.240	450.724	-237.327	193.684	489.992	-572.270	261.544	494.926	-525.693	241.326	520.130	-532.814	260.711	606.407	-617.444	246.855	465.352	-665.471	250.392	452.996	-678.723	225.057	591.138	195.581	225.055	580.672	202.168	168.616	607.405	209.807	163.736	494.187	-806.224	192.627	578.159	-759.759	174.953
2128	35.45000	458.342	-22.640	242.978	449.149	-235.831	192.051	490.078	-569.676	263.527	494.728	-523.422	242.476	519.926	-529.979	262.077	606.106	-614.891	249.800	466.267	-663.201	253.865	454.072	-676.592	228.834	591.739	196.172	224.979	581.420	202.744	168.512	608.139	210.405	163.724	494.241	-806.298	192.562	577.807	-759.800	174.408
2129	35.46667	457.905	-21.353	242.641	447.279	-234.193	190.078	490.640	-566.944	265.408	494.479	-521.081	243.440	519.665	-527.030	263.140	606.853	-611.342	253.053	468.029	-661.816	256.357	455.896	-674.941	232.166	592.491	196.847	224.982	582.163	203.432	168.497	608.945	210.971	163.733	494.229	-806.326	192.553	582.079	-753.763	175.710
2130	35.48333	457.424	-19.961	242.176	445.233	-232.407	188.008	491.007	-564.051	266.934	494.266	-518.627	244.110	519.508	-523.856	263.987	607.657	-607.387	255.637	469.940	-659.235	259.783	458.064	-672.493	236.566	593.239	197.527	225.020	582.941	204.157	168.594	609.747	211.550	163.775	494.262	-806.261	192.618	581.847	-753.838	175.612
2131	35.50000	456.946	-18.461	241.574	443.243	-230.500	185.986	491.372	-560.804	268.338	494.199	-515.791	244.654	519.494	-520.412	264.653	608.040	-603.462	257.372	471.795	-656.585	262.492	459.994	-669.857	239.772	593.938	198.220	225.027	583.761	204.910	168.573	610.571	212.158	163.746	494.553	-806.081	192.707	577.536	-759.483	173.960
2132	35.51667	456.431	-16.867	240.942	441.326	-228.519	183.782	492.055	-556.694	269.814	494.102	-512.616	245.139	519.511	-516.693	265.128	608.402	-599.488	258.937	473.234	-653.579	265.122	461.434	-667.051	242.852	594.713	198.992	224.973	584.609	205.644	168.478	611.473	212.745	163.705	494.843	-805.714	192.960	577.600	-759.343	174.110
2133	35.53333	456.023	-15.277	240.258	439.365	-226.361	181.376	492.307	-552.803	271.078	493.875	-509.299	245.450	519.370	-512.842	265.385	608.615	-595.424	260.227	474.475	-650.264	267.885	462.585	-663.880	246.018	595.540	199.790	224.970	585.471	206.438	168.443	612.412	213.445	163.703	495.555	-805.213	193.199	577.543	-759.304	174.085
2134	35.55000	455.634	-13.707	239.546	437.305	-224.080	178.674	492.217	-549.082	271.945	493.536	-505.795	245.549	519.063	-508.733	265.469	608.598	-591.236	261.319	475.648	-646.502	270.712	463.917	-660.380	249.141	596.335	200.634	224.960	586.376	207.279	168.391	613.346	214.172	163.703	495.862	-804.862	193.405	577.553	-759.176	174.084
2135	35.56667	455.161	-12.005	238.782	435.014	-221.671	175.568	492.073	-544.921	272.641	493.021	-501.984	245.354	518.505	-504.381	265.355	608.369	-586.831	262.572	476.780	-642.411	273.216	465.310	-656.601	251.947	597.190	201.466	224.928	587.315	208.149	168.396	614.327	214.906	163.686	495.948	-804.693	193.650	577.549	-759.139	174.006
2136	35.58333	454.683	-10.263	238.058	432.693	-219.031	172.030	491.674	-540.094	273.027	492.395	-497.660	244.865	517.795	-499.462	265.005	607.903	-582.200	263.962	477.790	-638.089	275.176	466.583	-652.453	254.179	598.079	202.307	224.885	588.325	209.020	168.322	615.367	215.614	163.674	495.913	-804.859	193.568	577.498	-759.123	173.914
2137	35.60000	454.137	-8.435	237.155	430.187	-216.111	168.163	490.699	-535.090	273.025	491.722	-492.907	243.955	517.059	-494.154	264.129	607.062	-577.239	265.585	478.550	-633.585	276.545	468.073	-650.078	254.443	599.022	203.132	224.874	589.248	210.565	168.934	616.201	218.497	165.091	496.112	-804.643	193.544	577.534	-759.198	173.785
2138	35.61667	453.649	-6.573	236.091	427.550	-212.923	164.230	490.184	-529.485	272.950	490.966	-487.966	242.898	516.259	-488.671	263.060	605.967	-572.218	267.008	479.455	-628.557	278.144	469.030	-645.231	256.522	599.994	203.946	224.922	590.269	211.461	168.946	617.255	219.279	165.167	495.891	-804.744	193.520	577.600	-759.171	173.788
2139	35.63333	453.147	-4.511	234.867	424.924	-209.621	160.350	489.840	-523.918	272.648	489.977	-483.135	241.408	515.431	-483.071	261.493	604.921	-566.845	267.758	481.011	-623.403	280.051	470.522	-640.083	259.262	600.989	204.889	224.914	591.325	212.437	168.969	618.365	220.144	165.187	496.053	-804.723	193.512	577.788	-759.139	173.757
2140	35.65000	452.615	-2.292	233.696	422.253	-206.120	156.123	489.502	-517.900	271.967	488.921	-477.809	239.410	514.370	-477.063	259.583	604.147	-560.885	267.598	482.764	-617.742	281.668	472.657	-635.054	261.419	601.958	205.794	224.840	592.496	213.392	168.860	619.527	221.041	165.270	495.952	-804.728	193.489	578.221	-758.943	173.575
2141	35.66667	452.014	-0.013	232.523	419.414	-202.164	151.423	488.987	-511.230	270.867	488.070	-471.850	237.376	513.515	-470.565	257.395	603.679	-553.976	266.840	481.885	-609.619	281.847	473.727	-629.216	263.148	603.042	206.762	224.850	593.713	214.305	168.836	620.797	221.830	165.255	495.342	-805.304	193.143	578.779	-759.056	172.592
2142	35.68333	451.290	2.274	231.219	416.396	-197.883	146.415	488.227	-504.335	269.225	487.051	-465.665	234.848	512.546	-463.825	254.873	602.813	-547.218	265.848	482.569	-602.971	281.528	474.208	-622.779	264.399	604.184	207.681	224.885	594.962	215.325	168.875	622.065	222.636	165.266	494.259	-806.329	192.562	579.448	-759.449	171.365
2143	35.70000	450.637	4.663	229.846	413.317	-193.438	141.382	487.310	-497.450	267.069	485.800	-459.456	231.968	511.211	-456.995	251.937	601.819	-540.138	264.797	483.104	-596.149	281.264	474.580	-615.952	265.121	605.365	208.641	224.938	596.175	216.345	168.945	623.311	223.441	165.361	494.126	-806.313	192.586	580.352	-758.973	171.073
2144	35.71667	450.007	7.268	228.373	410.414	-188.780	136.353	486.067	-490.499	264.561	484.372	-453.466	228.621	509.707	-450.111	248.521	600.652	-532.908	263.301	484.994	-588.865	282.647	475.317	-608.945	265.264	606.588	209.619	224.911	597.474	217.362	168.865	624.686	224.279	165.349	494.193	-806.347	192.546	581.078	-757.940	170.950
2145	35.73333	449.371	10.017	226.869	407.597	-183.747	131.060	485.512	-483.504	261.745	482.609	-448.003	225.013	508.121	-442.956	244.740	599.442	-525.589	261.127	486.271	-581.667	282.017	476.898	-601.967	264.776	607.872	210.577	224.826	598.913	218.404	168.809	626.179	225.155	165.371	494.270	-806.244	192.602	581.365	-756.895	170.778
2146	35.75000	448.771	12.861	225.272	404.769	-178.333	125.462	483.916	-475.992	258.520	481.053	-441.338	221.091	506.491	-435.611	240.665	598.369	-518.188	258.233	487.730	-574.490	280.650	478.476	-594.545	263.910	609.415	212.701	225.522	600.414	219.496	168.758	627.706	225.909	165.302	494.230	-806.380	192.521	581.322	-756.715	170.788
2147	35.76667	448.297	15.646	223.680	401.895	-172.659	119.813	482.501	-467.977	254.961	479.589	-433.903	216.952	505.059	-427.884	236.432	596.931	-510.946	254.748	487.798	-566.970	278.196	478.105	-586.631	261.642	610.746	213.761	225.585	601.821	220.535	168.781	629.169	226.725	165.291	494.184	-806.374	192.542	581.329	-756.714	170.786
2148	35.78333	447.801	18.446	222.172	399.095	-166.863	114.283	480.851	-459.643	250.968	478.021	-426.196	212.441	503.588	-419.982	231.823	594.967	-503.888	250.980	486.237	-558.662	275.146	476.141	-578.124	259.060	612.113	214.956	225.687	603.253	221.682	168.748	630.684	227.621	165.307	494.159	-806.523	192.469	581.305	-756.711	170.766
2149	35.80000	447.336	21.436	220.620	396.289	-160.924	108.800	479.058	-451.248	246.464	476.354	-418.496	207.413	501.872	-411.957	226.665	592.668	-496.674	247.138	484.477	-550.010	272.031	474.445	-569.575	256.025	613.489	216.033	225.765	604.774	222.756	168.769	632.196	228.492	165.299	494.182	-806.299	192.570	581.302	-756.703	170.775
2150	35.81667	446.703	24.654	219.056	393.557	-154.568	103.525	477.305	-443.251	241.661	474.539	-411.115	202.007	499.973	-404.215	221.194	590.493	-489.183	243.037	483.333	-541.758	268.471	473.804	-561.416	252.525	614.938	217.089	225.796	606.304	223.878	168.787	633.761	229.230	165.286	494.295	-806.255	192.570	581.297	-756.735	170.758
2151	35.83333	446.028	28.120	217.354	390.892	-148.010	98.327	475.696	-435.869	236.623	472.584	-404.368	196.555	497.967	-396.924	215.664	588.737	-481.531	238.434	483.363	-533.506	264.780	475.317	-552.259	248.966	616.428	218.239	225.908	607.910	225.173	168.824	635.438	230.088	165.281	494.264	-806.332	192.540	581.323	-756.672	170.779
2152	35.85000	445.397	31.734	215.640	388.250	-141.335	93.146	474.079	-428.869	231.366	470.537	-397.707	191.081	495.911	-389.801	210.099	587.440	-473.996	232.977	483.328	-526.394	259.963	475.167	-545.647	244.047	617.941	219.464	225.878	609.618	226.466	168.790	637.166	231.048	165.182	494.219	-806.302	192.587	581.302	-756.703	170.775
2153	35.86667	444.890	35.332	214.076	385.821	-134.511	87.974	472.177	-421.854	225.853	468.489	-390.702	185.550	493.774	-382.741	204.524	585.845	-466.841	226.966	482.573	-519.602	254.183	473.671	-538.911	238.070	619.432	220.588	225.828	611.286	227.713	168.692	638.941	232.005	165.150	494.238	-806.349	192.527	581.324	-756.699	170.755
2154	35.88333	444.426	38.822	212.651	383.501	-127.508	82.934	469.865	-414.677	219.912	466.363	-383.589	179.572	491.579	-375.576	198.707	583.573	-460.053	221.040	480.683	-512.796	247.928	472.029	-531.948	231.581	620.994	221.665	225.789	612.995	228.988	168.697	640.676	232.919	165.117	494.293	-806.202	192.633	581.302	-756.741	170.757
2155	35.90000	443.935	42.390	211.141	381.129	-120.412	78.242	467.381	-407.708	213.788	464.088	-376.593	173.434	489.154	-368.578	192.694	580.789	-453.397	215.488	478.323	-505.978	241.591	469.679	-525.004	225.171	622.541	222.721	225.809	614.692	230.250	168.795	642.406	233.762	165.122	494.123	-806.494	192.482	581.323	-756.672	170.779
2156	35.91667	443.590	46.100	209.731	378.887	-113.447	73.983	464.902	-401.130	207.591	461.765	-370.064	167.175	486.662	-361.920	186.629	578.140	-446.695	210.038	476.083	-499.299	235.423	467.801	-518.387	218.757	624.183	223.882	225.771	616.417	231.686	168.816	644.189	234.756	165.095	494.152	-806.523	192.467	581.317	-756.662	170.776
2157	35.93333	443.246	49.925	208.516	376.827	-106.481	69.851	462.642	-395.011	201.387	459.370	-363.903	161.061	484.102	-355.605	180.636	575.901	-439.886	204.186	474.716	-493.063	229.153	466.790	-512.173	212.346	625.750	225.040	225.663	618.235	233.072	168.821	645.986	235.755	165.067	494.217	-806.284	192.576	581.327	-756.692	170.753
2158	35.95000	442.870	53.835	207.348	374.921	-99.285	65.828	460.512	-389.067	195.339	457.024	-357.725	155.199	481.644	-349.316	174.902	574.124	-433.270	197.668	473.468	-487.219	222.556	465.744	-506.258	205.567	627.419	226.155	225.540	620.031	234.314	168.768	647.844	236.788	165.058	494.207	-806.341	192.551	581.306	-756.728	170.756
2159	35.96667	442.516	57.738	206.218	373.158	-91.949	61.938	458.292	-382.908	189.363	454.733	-351.140	149.571	479.431	-342.919	169.292	572.137	-427.126	190.828	471.570	-481.399	215.441	463.742	-500.236	198.173	629.077	227.266	225.457	621.858	235.637	168.699	649.731	237.759	165.054	494.266	-806.211	192.615	581.303	-756.721	170.737
2160	35.98333	442.243	61.610	205.113	371.392	-84.727	58.256	455.880	-376.537	183.334	452.487	-344.361	143.846	477.157	-336.493	163.671	569.664	-421.147	184.387	468.879	-475.357	208.423	461.114	-494.018	190.985	630.740	228.416	225.341	623.735	237.064	168.742	651.590	238.842	165.057	494.292	-806.280	192.556	581.324	-756.699	170.755
2161	36.00000	442.112	65.462	203.999	369.637	-77.583	54.653	453.359	-369.997	177.396	450.089	-337.676	138.052	474.762	-329.863	157.912	566.799	-415.070	178.382	466.245	-469.051	201.878	458.351	-487.520	184.236	632.434	229.574	225.302	625.570	238.385	168.767	653.449	239.839	165.072	494.305	-806.295	192.575	581.313	-756.695	170.759
2162	36.01667	442.015	69.354	203.045	368.007	-70.189	51.131	450.873	-363.418	171.422	447.664	-330.956	132.208	472.341	-323.318	152.145	564.027	-408.865	172.237	463.599	-462.534	195.669	455.735	-480.932	177.945	634.109	230.678	225.207	627.395	239.710	168.757	655.325	240.788	165.043	494.131	-806.449	192.527	581.302	-756.699	170.767
2163	36.03333	441.945	73.414	202.081	366.459	-62.578	47.717	448.453	-357.004	165.445	445.208	-324.465	126.286	469.885	-316.815	146.202	561.683	-402.305	165.944	461.518	-456.173	189.365	453.734	-474.540	171.522	635.832	231.794	225.194	629.292	241.060	168.830	657.215	241.797	165.144	494.211	-806.315	192.584	581.319	-756.704	170.762
2164	36.05000	441.923	77.582	201.066	365.141	-54.834	44.322	446.167	-350.820	159.478	442.528	-317.658	120.574	467.185	-309.994	140.514	559.763	-395.543	159.247	459.944	-449.995	182.956	452.106	-468.339	164.930	637.587	232.920	225.140	631.131	242.336	168.858	659.055	242.761	165.143	494.184	-806.384	192.509	581.329	-756.696	170.741
2165	36.06667	441.977	81.734	200.083	363.936	-46.938	40.862	443.861	-344.505	153.502	440.223	-311.277	114.974	464.866	-303.786	134.961	557.825	-388.944	152.292	457.920	-443.854	176.053	450.326	-462.030	157.775	639.318	234.057	225.185	633.045	243.623	168.888	660.978	243.751	165.199	494.164	-806.410	192.507	581.330	-756.681	170.727
2166	36.08333	442.062	85.902	199.080	362.773	-38.964	37.486	441.356	-337.757	147.352	437.867	-304.068	109.228	462.584	-296.949	129.385	555.277	-382.567	145.715	455.004	-437.430	168.725	447.343	-455.338	150.267	641.102	235.166	225.228	635.026	244.911	168.961	662.977	244.736	165.274	494.248	-806.286	192.582	581.339	-756.661	170.749
2167	36.10000	442.188	90.126	198.089	361.728	-30.872	34.187	438.650	-330.684	141.009	435.550	-296.655	103.153	459.930	-289.354	123.789	552.213	-376.140	139.509	451.696	-430.636	161.351	444.067	-448.331	142.724	642.959	236.317	225.261	637.027	246.189	169.009	664.996	245.716	165.344	494.240	-806.317	192.568	581.339	-756.669	170.763
2168	36.11667	442.342	94.425	197.062	360.724	-22.594	30.852	435.915	-323.387	134.464	433.129	-289.163	96.765	457.502	-282.165	117.489	549.044	-369.468	133.088	448.709	-423.592	154.018	441.121	-441.117	135.122	644.787	237.483	225.273	639.043	247.471	169.001	666.977	246.678	165.350	494.044	-806.441	192.529	581.324	-756.695	170.748
2169	36.13333	442.494	98.787	196.002	359.752	-13.991	27.427	433.348	-316.089	127.596	430.644	-281.674	90.094	454.991	-274.882	110.843	546.565	-362.174	126.071	446.112	-416.453	146.608	438.589	-433.836	127.501	646.554	238.632	225.255	640.958	248.733	169.022	668.893	247.671	165.400	494.133	-806.437	192.520	581.328	-756.707	170.747
2170	36.15000	442.678	103.281	195.002	358.906	-5.219	24.022	430.844	-308.825	120.368	428.262	-274.098	83.141	452.649	-267.563	103.874	544.387	-354.893	118.462	443.883	-409.408	138.995	436.400	-426.607	119.415	648.368	239.806	225.281	642.906	250.065	169.037	670.847	248.699	165.403	494.182	-806.468	192.475	581.329	-756.696	170.740
2171	36.16667	442.837	107.815	194.092	358.284	3.631	20.855	428.218	-300.748	113.276	425.910	-266.024	76.291	450.549	-260.251	96.785	541.956	-348.077	110.187	441.157	-402.462	130.553	433.982	-419.394	110.286	650.173	241.028	225.222	644.847	251.469	169.002	672.800	249.762	165.351	494.277	-806.249	192.596	581.322	-756.689	170.729
2172	36.18333	443.081	112.367	193.193	357.840	12.442	17.827	425.959	-293.596	105.286	423.882	-258.162	68.859	448.657	-252.924	89.408	539.538	-341.438	101.508	437.992	-395.500	121.304	430.697	-412.147	100.537	651.971	242.254	225.158	646.868	252.844	168.965	674.755	250.871	165.380	494.208	-806.348	192.562	581.347	-756.649	170.740
2173	36.20000	443.362	116.972	192.186	357.528	21.103	15.004	423.866	-286.703	96.974	421.861	-250.473	61.270	446.757	-245.786	81.855	537.289	-334.797	92.402	434.893	-388.707	111.655	426.996	-405.006	90.747	653.803	243.470	225.157	648.841	254.136	168.945	676.741	251.924	165.381	494.223	-806.379	192.510	581.348	-756.646	170.748
