NO_OF_FRAMES	2734
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:51:16	6281.31358754
DATA_INCLUDED	3D
MARKER_NAMES	Shoulder	Elbow	Hand top	Hand right	Hand left	Thumb	Index	Middle	Back top	Back right	Back left	Box back	Box left
Frame	Time	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Hand top X	Hand top Y	Hand top Z	Hand right X	Hand right Y	Hand right Z	Hand left X	Hand left Y	Hand left Z	Thumb X	Thumb Y	Thumb Z	Index X	Index Y	Index Z	Middle X	Middle Y	Middle Z	Back top X	Back top Y	Back top Z	Back right X	Back right Y	Back right Z	Back left X	Back left Y	Back left Z	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	
1069	17.80000	454.843	210.145	135.965	429.542	169.159	-92.800	498.540	-121.079	-186.435	498.966	-78.097	-213.071	520.752	-77.314	-188.805	610.250	-167.809	-197.124	529.284	-224.326	-191.755	525.485	-231.683	-222.059	687.248	272.855	221.709	690.548	284.835	165.757	718.676	279.661	166.298	-70.685	172.171	-346.119	-19.180	84.722	-350.718
1070	17.81667	452.584	204.522	136.355	427.854	162.706	-92.301	500.644	-126.427	-184.616	500.762	-83.554	-211.419	522.540	-82.515	-187.158	612.643	-172.503	-194.914	531.611	-229.467	-189.338	527.767	-237.242	-219.295	683.735	272.016	221.743	686.540	283.726	165.674	713.977	277.436	165.082	-70.683	172.179	-346.113	-19.189	84.711	-350.712
1071	17.83333	450.386	198.888	136.719	426.203	156.375	-91.798	502.410	-131.812	-183.086	502.290	-89.026	-210.059	523.950	-87.717	-185.707	615.349	-176.775	-192.282	533.766	-234.641	-186.912	529.787	-242.761	-216.772	680.211	271.090	221.826	682.625	282.788	165.714	710.282	277.049	165.109	-70.667	172.184	-346.166	-19.186	84.712	-350.723
1072	17.85000	448.299	193.240	137.114	424.524	150.260	-91.285	503.995	-137.230	-181.711	503.680	-94.508	-208.852	525.104	-92.927	-184.345	617.455	-181.040	-190.035	535.896	-239.778	-184.657	531.869	-248.146	-214.527	676.693	270.085	221.881	678.861	281.830	165.776	706.506	276.572	165.133	-70.675	172.175	-346.120	-19.179	84.726	-350.710
1073	17.86667	446.285	187.516	137.604	422.824	144.211	-90.719	505.550	-142.589	-180.418	504.815	-99.941	-207.616	526.180	-98.068	-183.053	619.543	-185.190	-188.251	538.251	-244.795	-182.365	534.025	-253.443	-212.510	673.218	268.933	221.975	675.042	280.670	165.896	702.844	275.966	165.192	-70.672	172.184	-346.140	-19.179	84.721	-350.718
1074	17.88333	444.275	181.844	138.035	421.261	138.258	-90.223	507.156	-147.757	-178.901	505.847	-105.198	-206.288	527.286	-102.972	-181.815	621.561	-189.201	-186.902	540.829	-249.623	-179.904	536.205	-258.571	-210.313	669.776	267.683	222.017	671.320	279.593	166.097	699.188	275.340	165.307	-70.663	172.188	-346.129	-19.176	84.710	-350.724
1075	17.90000	442.364	176.277	138.480	419.719	132.333	-89.641	508.818	-152.527	-177.211	506.906	-110.114	-204.775	528.549	-107.638	-180.535	623.564	-193.193	-186.015	543.320	-254.233	-177.518	538.091	-263.334	-208.176	666.312	266.349	222.103	667.534	278.448	166.253	695.456	274.708	165.440	-70.662	172.168	-346.125	-19.161	84.725	-350.736
1076	17.91667	440.564	170.748	138.833	418.209	126.516	-89.104	510.300	-157.081	-175.605	507.902	-114.826	-203.356	529.748	-112.102	-179.325	625.152	-197.274	-185.223	545.177	-258.634	-175.571	539.680	-267.988	-206.056	662.869	265.041	222.337	663.834	277.269	166.482	691.832	273.983	165.599	-70.665	172.192	-346.141	-19.172	84.725	-350.730
1077	17.93333	438.855	165.482	139.262	416.706	120.830	-88.551	511.886	-161.960	-173.875	508.758	-119.418	-202.263	530.676	-116.459	-178.280	626.400	-201.195	-183.979	546.429	-262.865	-173.914	541.138	-272.518	-204.037	659.598	263.731	222.506	660.282	276.080	166.735	688.325	273.265	165.775	-70.670	172.187	-346.130	-19.157	84.710	-350.734
1078	17.95000	437.267	160.409	139.628	415.301	115.468	-88.006	512.649	-166.195	-173.034	509.486	-123.897	-201.371	531.293	-120.778	-177.370	627.627	-204.909	-182.537	547.623	-267.084	-172.256	542.478	-276.878	-202.486	656.445	262.428	222.675	656.834	274.795	166.879	684.923	272.381	165.941	-70.669	172.161	-346.125	-19.164	84.712	-350.723
1079	17.96667	435.739	155.533	139.967	413.971	110.461	-87.618	513.207	-170.410	-172.380	510.014	-128.295	-200.683	531.734	-124.992	-176.606	628.733	-208.400	-181.296	548.688	-271.130	-170.954	543.730	-281.118	-201.239	653.263	260.972	222.824	653.524	273.539	167.140	681.667	271.476	166.079	-70.669	172.177	-346.139	-19.149	84.733	-350.725
1080	17.98333	434.247	151.021	140.292	412.695	105.811	-87.243	513.829	-174.534	-171.698	510.464	-132.466	-200.071	532.054	-128.982	-175.949	629.637	-211.728	-180.283	549.845	-275.015	-169.895	544.881	-285.112	-200.245	650.346	259.603	223.038	650.165	272.103	167.145	678.274	270.333	166.000	-70.678	172.167	-346.133	-19.170	84.716	-350.739
1081	18.00000	432.880	146.742	140.575	411.595	101.364	-86.915	514.443	-178.204	-170.881	510.753	-136.230	-199.306	532.497	-132.584	-175.310	630.396	-215.025	-179.732	550.666	-278.614	-168.846	545.614	-288.726	-199.358	647.541	258.226	223.217	647.112	270.935	167.383	675.206	269.442	166.211	-70.686	172.188	-346.161	-19.168	84.723	-350.747
1082	18.01667	431.572	142.745	140.765	410.617	97.167	-86.651	514.864	-181.458	-170.071	510.975	-139.524	-198.525	532.895	-135.867	-174.706	630.905	-218.324	-179.559	551.061	-281.920	-168.128	545.831	-292.080	-198.577	644.878	256.930	223.370	644.175	269.736	167.556	672.323	268.583	166.334	-70.673	172.176	-346.162	-19.171	84.718	-350.725
1083	18.03333	430.344	139.046	140.898	409.686	93.385	-86.514	514.914	-184.449	-169.490	511.000	-142.591	-198.027	532.996	-138.887	-174.241	631.120	-221.333	-179.060	550.938	-284.992	-167.460	545.542	-295.237	-197.709	642.319	255.746	223.497	641.411	268.636	167.757	669.580	267.787	166.475	-70.680	172.167	-346.124	-19.156	84.714	-350.722
1084	18.05000	429.179	135.681	140.991	408.751	89.967	-86.348	514.656	-187.292	-169.149	510.815	-145.454	-197.730	532.786	-141.760	-173.915	631.061	-224.090	-178.063	550.489	-287.852	-166.724	545.092	-298.179	-197.032	639.962	254.687	223.661	638.790	267.679	167.886	666.966	266.996	166.563	-70.661	172.175	-346.127	-19.159	84.706	-350.716
1085	18.06667	428.048	132.581	141.141	407.832	87.051	-86.247	514.294	-189.991	-168.960	510.585	-148.104	-197.521	532.429	-144.452	-173.594	630.753	-226.615	-177.155	549.945	-290.519	-166.405	544.709	-300.892	-196.764	637.814	253.709	223.779	636.365	266.716	167.998	664.534	266.247	166.588	-70.655	172.162	-346.131	-19.153	84.716	-350.705
1086	18.08333	426.957	129.945	141.255	406.995	84.419	-86.112	513.885	-192.422	-168.790	510.252	-150.502	-197.356	531.980	-146.838	-173.371	630.437	-228.904	-176.549	549.385	-292.925	-166.285	544.253	-303.315	-196.641	635.813	252.807	223.882	634.170	265.844	168.088	662.307	265.570	166.643	-70.661	172.169	-346.120	-19.156	84.702	-350.729
1087	18.10000	425.949	127.572	141.426	406.141	82.204	-86.008	513.549	-194.556	-168.462	509.767	-152.663	-197.104	531.572	-148.945	-173.144	630.084	-230.890	-176.412	548.948	-294.995	-165.900	543.722	-305.475	-196.266	633.911	251.940	223.965	632.134	265.083	168.270	660.279	264.884	166.758	-70.664	172.188	-346.157	-19.168	84.715	-350.735
1088	18.11667	425.027	125.547	141.594	405.474	80.247	-85.958	513.134	-196.218	-168.007	509.440	-155.138	-196.177	531.391	-150.851	-173.104	629.775	-232.615	-176.590	548.593	-296.743	-165.461	543.125	-307.293	-195.697	632.184	251.180	224.149	630.276	264.331	168.354	658.455	264.313	166.818	-70.662	172.174	-346.158	-19.147	84.722	-350.730
1089	18.13333	424.105	123.830	141.650	404.678	78.555	-85.796	512.678	-197.557	-167.702	508.963	-156.796	-195.589	530.989	-152.287	-172.916	629.338	-234.129	-176.684	548.206	-298.185	-165.126	542.500	-308.837	-195.254	630.563	250.554	224.226	628.546	263.676	168.487	656.730	264.067	167.047	-70.672	172.177	-346.129	-19.137	84.720	-350.751
1090	18.15000	423.226	122.372	141.762	403.885	77.077	-85.654	512.113	-198.725	-167.572	508.311	-157.898	-195.457	530.438	-153.435	-172.845	628.745	-235.400	-176.709	547.513	-299.421	-165.114	541.552	-309.998	-195.268	629.195	250.011	224.269	627.048	263.107	168.532	655.228	263.632	167.082	-70.662	172.173	-346.129	-19.150	84.710	-350.738
1091	18.16667	422.426	121.086	141.921	403.053	75.900	-85.557	511.509	-199.570	-167.605	507.683	-158.627	-195.400	529.915	-154.380	-172.764	628.228	-236.460	-176.622	546.702	-300.449	-165.130	540.648	-310.954	-195.493	627.930	249.562	224.395	625.747	262.780	168.630	653.911	263.171	167.091	-70.670	172.162	-346.133	-19.144	84.718	-350.733
1092	18.18333	421.621	120.057	142.065	402.126	74.914	-85.386	510.794	-200.210	-167.732	507.049	-159.168	-195.516	529.317	-155.060	-172.848	627.693	-237.133	-176.733	545.864	-301.174	-165.410	539.735	-311.716	-195.695	626.930	249.160	224.404	624.626	262.422	168.736	652.801	262.834	167.112	-70.679	172.168	-346.130	-19.142	84.706	-350.727
1093	18.20000	420.904	119.286	142.133	401.299	74.204	-85.315	510.163	-200.586	-167.878	506.415	-159.540	-195.589	528.726	-155.466	-173.017	627.182	-237.474	-176.839	545.092	-301.613	-165.711	538.929	-312.127	-196.021	625.976	248.829	224.485	623.685	262.070	168.764	651.827	262.597	167.132	-70.656	172.156	-346.172	-19.141	84.723	-350.731
1094	18.21667	420.301	118.702	142.335	400.529	73.709	-85.136	509.596	-200.785	-167.949	505.763	-159.702	-195.720	528.190	-155.650	-173.213	626.717	-237.555	-177.167	544.620	-301.769	-165.927	538.279	-312.273	-196.344	625.170	248.583	224.549	622.863	261.886	168.883	650.978	262.462	167.265	-70.669	172.176	-346.139	-19.149	84.713	-350.735
1095	18.23333	419.693	118.339	142.488	399.801	73.443	-84.917	509.148	-200.785	-168.038	505.128	-159.695	-195.860	527.649	-155.656	-173.388	626.325	-237.377	-177.807	544.237	-301.758	-166.155	537.725	-312.267	-196.434	624.597	248.432	224.643	622.151	261.746	168.954	650.314	262.340	167.326	-70.668	172.182	-346.133	-19.145	84.710	-350.729
1096	18.25000	419.211	118.215	142.670	399.197	73.416	-84.769	508.617	-200.696	-168.295	504.392	-159.523	-196.075	527.009	-155.537	-173.600	625.851	-237.151	-178.596	543.849	-301.633	-166.528	537.106	-312.146	-196.768	624.049	248.300	224.770	621.680	261.675	169.082	649.839	262.267	167.447	-70.655	172.173	-346.120	-19.131	84.713	-350.732
1097	18.26667	418.734	118.344	142.754	398.524	73.643	-84.631	507.900	-200.426	-168.665	503.674	-159.252	-196.277	526.264	-155.229	-173.885	625.131	-236.854	-179.257	543.190	-301.360	-167.025	536.320	-311.904	-197.312	623.719	248.230	224.892	621.357	261.627	169.188	649.544	262.273	167.612	-70.652	172.166	-346.152	-19.119	84.712	-350.732
1098	18.28333	418.300	118.794	142.850	397.996	74.204	-84.595	507.048	-199.991	-169.036	502.825	-158.813	-196.567	525.422	-154.747	-174.248	624.258	-236.390	-179.734	542.196	-300.941	-167.586	535.266	-311.404	-197.984	623.588	248.232	225.038	621.251	261.674	169.338	649.425	262.271	167.790	-70.668	172.177	-346.147	-19.127	84.717	-350.741
1099	18.30000	417.974	119.473	142.949	397.463	75.058	-84.577	506.044	-199.262	-169.474	501.991	-158.135	-196.905	524.411	-154.075	-174.444	623.175	-235.858	-180.023	541.052	-300.260	-168.063	534.149	-310.734	-198.464	623.627	248.287	225.170	621.342	261.803	169.501	649.516	262.269	167.940	-70.665	172.167	-346.170	-19.123	84.716	-350.743
1100	18.31667	417.696	120.491	142.998	397.022	76.285	-84.575	504.903	-198.390	-169.770	501.056	-157.219	-197.211	523.412	-153.116	-174.758	621.968	-235.119	-180.363	539.674	-299.379	-168.399	532.754	-309.765	-198.874	623.857	248.463	225.341	621.615	261.980	169.661	649.784	262.299	168.068	-70.667	172.193	-346.152	-19.124	84.719	-350.726
1101	18.33333	417.467	121.844	143.049	396.736	77.722	-84.526	503.684	-197.191	-170.051	499.998	-156.039	-197.458	522.281	-152.053	-174.845	620.598	-234.299	-180.645	538.173	-298.313	-168.758	531.247	-308.665	-199.232	624.258	248.675	225.504	622.067	262.214	169.816	650.243	262.341	168.193	-70.656	172.172	-346.148	-19.138	84.715	-350.717
1102	18.35000	417.284	123.453	143.121	396.473	79.573	-84.481	502.261	-195.816	-170.162	498.328	-153.645	-198.142	520.777	-150.530	-174.767	619.091	-233.217	-180.882	536.486	-297.033	-169.095	529.413	-307.307	-199.520	624.843	248.964	225.641	622.772	262.468	169.882	650.937	262.614	168.345	-70.670	172.162	-346.138	-19.123	84.715	-350.723
1103	18.36667	417.186	125.416	143.204	396.250	81.751	-84.437	500.579	-194.250	-170.256	496.884	-151.975	-198.226	519.343	-148.984	-174.809	617.400	-232.085	-180.849	534.494	-295.583	-169.221	527.443	-305.757	-199.735	625.634	249.345	225.763	623.678	262.988	170.123	651.837	262.647	168.476	-70.661	172.159	-346.135	-19.123	84.703	-350.728
1104	18.38333	417.141	127.729	143.227	396.002	84.350	-84.562	498.621	-192.305	-170.363	495.252	-149.991	-198.192	517.677	-147.151	-174.791	615.232	-230.816	-180.733	531.869	-293.869	-169.293	524.890	-304.045	-199.839	626.554	249.769	225.858	624.765	263.471	170.300	652.909	262.796	168.613	-70.661	172.172	-346.144	-19.119	84.717	-350.748
1105	18.40000	417.155	130.376	143.251	395.796	87.278	-84.587	496.360	-190.079	-170.365	493.376	-147.747	-198.223	515.768	-145.109	-174.694	612.722	-229.482	-180.346	528.765	-291.878	-169.247	521.759	-301.984	-199.862	627.712	250.294	226.024	626.074	264.015	170.460	654.215	262.987	168.714	-70.674	172.176	-346.159	-19.131	84.700	-350.750
1106	18.41667	417.206	133.388	143.340	395.613	90.689	-84.636	493.758	-187.561	-170.212	491.259	-145.221	-198.063	513.626	-142.760	-174.497	609.834	-227.964	-179.940	525.312	-289.640	-169.015	518.415	-299.703	-199.708	629.046	250.892	226.166	627.525	264.621	170.580	655.652	263.343	168.924	-70.658	172.143	-346.167	-19.135	84.716	-350.726
1107	18.43333	417.374	136.708	143.444	395.443	94.464	-84.637	491.021	-184.798	-169.960	488.928	-142.451	-197.784	511.252	-140.173	-174.191	606.692	-226.205	-179.501	521.563	-287.135	-168.595	514.551	-297.114	-199.325	630.602	251.555	226.298	629.285	265.411	170.716	657.414	263.625	169.011	-70.668	172.162	-346.157	-19.117	84.710	-350.745
1108	18.45000	417.607	140.380	143.503	395.238	98.642	-84.616	487.951	-181.746	-169.547	486.300	-139.386	-197.459	508.619	-137.263	-173.801	603.339	-224.099	-178.744	517.679	-284.319	-168.028	510.603	-294.248	-198.760	632.395	252.315	226.452	631.269	266.093	170.844	659.340	263.935	169.089	-70.662	172.165	-346.157	-19.111	84.702	-350.728
1109	18.46667	417.951	144.488	143.681	394.968	103.247	-84.518	484.696	-178.330	-168.946	483.432	-136.048	-196.941	505.783	-134.097	-173.302	599.654	-221.804	-178.004	513.405	-281.217	-167.294	506.385	-291.108	-198.169	634.421	253.076	226.514	633.507	266.828	170.951	661.537	264.249	169.200	-70.679	172.162	-346.132	-19.110	84.698	-350.736
1110	18.48333	418.367	148.955	143.852	394.715	108.159	-84.378	481.355	-174.736	-168.266	480.296	-132.285	-196.396	502.733	-130.602	-172.764	595.669	-219.269	-177.410	508.820	-277.783	-166.497	501.702	-287.746	-197.252	636.648	253.822	226.630	635.935	267.633	171.023	663.886	264.516	169.292	-70.667	172.184	-346.140	-19.108	84.718	-350.733
1111	18.50000	418.906	153.657	144.096	394.528	113.407	-84.154	477.506	-170.688	-167.611	476.942	-128.229	-195.826	499.438	-126.772	-172.244	591.305	-216.522	-176.729	503.779	-274.029	-165.764	496.357	-283.874	-196.642	638.983	254.587	226.761	638.486	268.420	171.158	666.395	264.827	169.398	-70.655	172.156	-346.188	-19.118	84.713	-350.738
1112	18.51667	419.587	158.688	144.477	394.399	118.978	-83.818	473.022	-165.954	-167.368	473.385	-123.852	-195.339	495.863	-122.685	-171.709	586.628	-213.550	-176.010	498.283	-269.930	-164.983	490.752	-279.772	-195.938	641.526	255.387	226.909	641.262	269.195	171.287	669.085	265.088	169.498	-70.662	172.172	-346.150	-19.105	84.710	-350.743
1113	18.53333	420.385	164.001	144.850	394.261	124.854	-83.442	468.610	-161.227	-166.798	469.616	-119.174	-194.870	492.101	-118.252	-171.286	581.655	-210.328	-175.343	492.556	-265.468	-164.698	484.434	-275.118	-195.240	644.251	256.177	227.029	644.215	269.982	171.392	671.987	265.289	169.613	-70.654	172.165	-346.144	-19.105	84.704	-350.737
1114	18.55000	421.317	169.566	145.274	394.124	131.072	-83.063	463.986	-156.214	-166.382	465.623	-114.229	-194.493	488.055	-113.587	-170.827	576.424	-206.772	-174.704	486.538	-260.752	-164.067	478.389	-270.329	-194.703	647.139	256.919	227.129	647.358	270.679	171.522	675.038	265.470	169.686	-70.650	172.174	-346.146	-19.105	84.719	-350.727
1115	18.56667	422.451	175.213	145.728	394.050	137.685	-82.652	459.200	-150.959	-165.924	461.390	-109.003	-194.004	483.825	-108.684	-170.360	570.641	-203.054	-174.273	480.386	-255.788	-163.472	472.149	-265.260	-194.256	650.044	257.580	227.349	650.619	271.389	171.627	678.140	265.565	169.771	-70.656	172.182	-346.158	-19.109	84.694	-350.741
1116	18.58333	423.704	180.999	146.134	394.072	144.535	-82.142	454.228	-145.294	-165.263	456.935	-103.412	-193.395	479.549	-103.469	-169.858	564.799	-199.165	-174.127	473.777	-250.499	-162.943	465.337	-259.833	-193.794	653.100	258.135	227.489	654.119	272.252	171.919	681.487	265.892	170.141	-70.678	172.165	-346.160	-19.101	84.701	-350.739
1117	18.60000	425.069	186.923	146.620	394.243	151.552	-81.588	449.014	-139.283	-164.604	452.342	-97.507	-192.827	475.053	-97.918	-169.424	558.691	-195.094	-173.954	466.897	-244.857	-162.428	458.083	-254.129	-193.035	656.425	258.833	227.667	657.491	272.802	172.046	684.757	265.921	170.189	-70.664	172.174	-346.170	-19.100	84.716	-350.742
1118	18.61667	426.622	192.953	147.076	394.482	158.736	-81.035	443.601	-133.032	-164.072	447.642	-91.365	-192.352	470.436	-92.192	-169.018	552.319	-190.774	-173.693	459.557	-238.904	-161.721	450.485	-248.100	-192.334	659.671	259.416	227.734	661.181	273.535	172.115	689.061	267.819	171.465	-70.663	172.149	-346.159	-19.104	84.713	-350.735
1119	18.63333	428.371	199.144	147.457	394.805	166.136	-80.553	438.052	-126.505	-163.643	442.828	-84.991	-191.960	465.624	-86.195	-168.665	545.667	-186.277	-173.314	451.933	-232.663	-161.079	442.828	-241.708	-191.955	663.039	259.928	227.752	664.840	273.984	172.116	692.651	267.786	171.538	-70.669	172.162	-346.147	-19.104	84.694	-350.738
1120	18.65000	430.337	205.474	147.763	395.221	173.634	-80.069	432.373	-119.817	-163.356	437.941	-78.414	-191.692	460.715	-80.059	-168.415	538.915	-181.582	-172.853	444.221	-226.219	-160.736	435.034	-235.125	-191.646	666.548	260.360	227.760	668.664	274.346	172.078	696.213	267.378	171.403	-70.657	172.167	-346.159	-19.097	84.707	-350.740
1121	18.66667	432.561	211.850	147.979	395.829	181.302	-79.622	426.678	-112.945	-163.123	432.937	-71.678	-191.441	455.744	-73.734	-168.201	532.305	-176.934	-172.553	436.532	-219.534	-160.383	427.205	-228.308	-191.437	670.047	260.671	227.728	672.427	274.628	172.073	699.713	266.853	171.269	-70.669	172.173	-346.142	-19.087	84.709	-350.747
1122	18.68333	436.632	216.993	147.158	396.685	189.097	-79.244	420.886	-105.824	-162.870	427.886	-64.685	-191.248	450.737	-67.222	-168.111	524.869	-171.598	-173.198	428.712	-212.655	-160.165	419.088	-221.177	-191.223	673.515	260.869	227.699	676.298	274.795	172.020	703.183	266.234	171.108	-70.649	172.185	-346.175	-19.088	84.719	-350.730
1123	18.70000	439.111	223.361	147.400	397.810	196.841	-78.825	414.979	-98.437	-162.742	422.740	-57.485	-191.155	445.697	-60.543	-168.168	517.563	-166.486	-173.711	420.564	-205.471	-160.120	410.510	-213.729	-191.111	676.967	261.033	227.670	679.983	274.918	171.982	706.549	265.502	170.916	-70.667	172.182	-346.185	-19.095	84.711	-350.748
1124	18.71667	441.705	229.652	147.603	398.896	204.937	-78.398	408.914	-90.808	-162.832	417.550	-50.073	-191.243	440.471	-53.671	-168.321	509.951	-161.156	-174.109	412.078	-197.970	-160.199	401.917	-205.904	-191.322	680.432	261.151	227.628	683.806	274.988	171.973	709.648	264.714	170.636	-70.663	172.171	-346.161	-19.086	84.721	-350.740
1125	18.73333	442.905	236.622	148.606	400.398	212.818	-77.963	401.893	-82.950	-163.319	412.299	-42.403	-191.556	435.169	-46.638	-168.640	502.147	-155.717	-174.423	402.523	-190.447	-160.238	393.077	-197.660	-191.956	683.870	261.152	227.609	687.567	274.892	171.884	713.298	263.738	170.460	-70.653	172.166	-346.175	-19.087	84.701	-350.744
1126	18.75000	446.156	243.025	148.487	402.115	220.669	-77.658	396.456	-75.075	-163.470	407.092	-34.629	-191.989	429.816	-39.480	-169.078	494.055	-150.140	-174.869	393.361	-182.012	-159.832	381.039	-186.675	-189.849	687.860	261.387	227.899	691.298	274.728	171.794	716.650	262.697	170.228	-70.655	172.164	-346.154	-19.072	84.714	-350.759
1127	18.76667	449.198	249.107	148.606	404.068	228.384	-77.453	390.193	-66.792	-164.108	400.900	-26.630	-191.882	424.516	-32.186	-169.584	485.649	-144.493	-175.561	384.216	-173.510	-161.136	371.982	-178.941	-191.081	690.932	261.093	227.777	694.984	274.396	171.721	719.993	261.596	169.975	-70.666	172.171	-346.174	-19.080	84.715	-350.743
1128	18.78333	452.326	255.051	148.801	406.217	235.968	-77.280	383.879	-58.291	-164.861	396.734	-18.403	-193.189	419.170	-24.684	-170.346	477.092	-138.709	-176.641	374.814	-164.843	-162.197	362.323	-169.772	-192.114	694.207	260.699	227.702	698.623	273.952	171.623	723.261	260.459	169.795	-70.669	172.170	-346.163	-19.079	84.705	-350.756
1129	18.80000	455.587	260.820	148.913	408.637	243.383	-77.094	377.534	-49.618	-165.700	391.735	-10.182	-193.837	412.652	-17.025	-170.645	468.322	-132.712	-178.007	365.348	-155.942	-163.334	352.540	-160.317	-193.184	697.352	260.180	227.494	702.121	273.374	171.545	726.448	259.270	169.642	-70.670	172.161	-346.165	-19.084	84.702	-350.744
1130	18.81667	458.951	266.471	149.070	411.251	250.569	-76.907	371.099	-40.761	-166.653	386.433	-1.680	-194.750	408.512	-9.484	-172.091	459.311	-126.618	-179.730	355.657	-146.743	-164.536	342.571	-150.571	-194.468	700.464	259.614	227.380	705.555	272.655	171.445	729.523	257.996	169.512	-70.675	172.156	-346.152	-19.078	84.716	-350.743
1131	18.83333	461.958	271.643	149.376	414.047	257.623	-76.828	364.552	-31.743	-167.878	381.105	6.923	-195.779	403.022	-1.676	-173.273	450.052	-120.317	-181.482	345.705	-137.206	-165.993	332.331	-140.420	-195.971	703.473	258.910	227.254	708.887	271.800	171.297	732.516	256.589	169.425	-70.677	172.152	-346.145	-19.076	84.730	-350.745
1132	18.85000	465.463	276.887	149.441	416.935	264.556	-76.762	357.925	-22.561	-169.194	375.737	15.700	-196.912	397.347	6.269	-174.413	440.712	-113.765	-183.063	335.491	-127.317	-167.757	321.922	-129.938	-197.757	706.406	258.097	227.148	712.105	270.857	171.209	735.345	255.068	169.285	-70.653	172.158	-346.154	-19.134	85.010	-350.642
1133	18.86667	468.977	281.898	149.386	419.887	271.298	-76.729	351.193	-13.103	-170.611	370.347	24.566	-198.178	391.633	14.296	-175.667	431.024	-107.046	-184.719	325.068	-117.075	-169.596	311.260	-118.977	-199.560	709.107	257.130	227.013	715.134	269.735	171.062	738.090	253.503	169.198	-70.669	172.173	-346.160	-19.355	85.690	-350.173
1134	18.88333	472.445	286.700	149.347	422.962	277.778	-76.712	344.461	-3.589	-172.092	364.980	33.668	-199.453	385.897	22.440	-177.025	421.099	-100.162	-186.554	314.491	-106.454	-171.334	300.387	-107.614	-201.287	711.739	256.064	226.901	718.037	268.580	170.981	740.617	251.824	169.095	-70.669	172.156	-346.184	-19.149	84.178	-350.060
1135	18.90000	476.313	291.473	148.976	426.016	283.937	-76.712	337.588	5.265	-173.378	359.563	42.740	-200.691	380.146	30.480	-178.499	410.536	-93.337	-188.373	303.821	-95.544	-173.082	289.367	-95.965	-202.900	714.183	254.892	226.816	720.743	267.280	170.882	742.984	250.065	169.023	-70.671	172.160	-346.171	-19.159	84.183	-350.060
1136	18.91667	479.539	295.677	148.958	429.011	289.767	-76.764	330.681	15.615	-174.703	354.058	51.717	-202.085	374.198	38.632	-179.989	400.658	-86.092	-190.695	293.113	-84.237	-174.808	278.352	-83.838	-204.499	716.472	253.667	226.710	723.303	265.971	170.789	745.177	248.284	168.927	-70.666	172.162	-346.159	-19.145	84.194	-350.052
1137	18.93333	482.664	299.608	148.882	431.945	295.198	-76.715	323.750	25.470	-176.367	348.569	60.761	-203.514	368.113	46.756	-181.555	390.144	-78.747	-192.874	281.926	-72.633	-176.647	266.890	-71.489	-206.152	718.581	252.437	226.565	725.739	264.591	170.699	747.231	246.482	168.816	-70.669	172.162	-346.155	-19.145	84.184	-350.040
1138	18.95000	485.690	303.292	148.808	434.698	300.233	-76.728	316.775	35.303	-178.174	342.995	69.795	-205.028	361.961	54.862	-183.102	379.529	-71.263	-195.105	270.539	-60.534	-178.556	255.343	-58.658	-208.037	720.536	251.111	226.460	727.946	263.136	170.578	749.153	244.641	168.738	-70.664	172.151	-346.162	-19.146	84.184	-350.049
1139	18.96667	488.652	306.695	148.619	437.319	304.715	-76.928	309.661	44.926	-180.173	337.237	78.718	-206.601	355.591	62.762	-184.860	368.818	-63.723	-197.486	259.134	-48.399	-180.665	243.670	-45.758	-210.107	722.308	249.754	226.344	729.948	261.601	170.476	750.771	242.707	168.612	-70.644	172.165	-346.212	-19.143	84.187	-350.068
1140	18.98333	491.418	309.895	148.450	439.964	308.365	-77.685	302.493	54.274	-182.267	331.296	87.395	-208.134	349.072	70.474	-186.638	358.029	-56.166	-200.448	247.737	-36.093	-182.506	231.863	-32.554	-212.172	723.832	248.357	226.303	731.727	260.068	170.444	752.197	240.821	168.584	-70.664	172.158	-346.180	-19.147	84.189	-350.057
1141	19.00000	494.077	312.796	148.260	441.904	311.990	-77.785	295.224	63.414	-184.649	325.242	95.958	-209.841	342.371	77.977	-188.640	347.324	-48.681	-204.141	236.180	-23.497	-184.250	219.802	-18.997	-214.248	725.158	246.945	226.249	733.324	258.550	170.438	753.468	238.950	168.571	-70.686	172.161	-346.163	-19.145	84.183	-350.075
1142	19.01667	496.524	315.513	148.071	443.173	316.711	-76.860	287.700	72.387	-187.391	319.134	104.321	-211.760	335.411	85.322	-190.804	336.656	-41.182	-208.099	224.573	-10.682	-186.314	207.662	-5.147	-216.777	726.388	245.502	226.199	734.754	256.973	170.370	754.616	237.050	168.565	-70.673	172.185	-346.168	-19.136	84.183	-350.063
1143	19.03333	498.378	319.223	148.714	444.014	319.561	-76.804	279.892	81.368	-190.539	312.815	112.379	-213.783	328.207	92.393	-193.048	325.925	-33.812	-212.237	213.000	2.222	-189.454	195.664	9.202	-220.376	727.453	244.086	226.161	736.010	255.375	170.327	755.563	235.138	168.554	-70.675	172.164	-346.165	-19.142	84.186	-350.062
