NO_OF_FRAMES	2237
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:33:37	5222.67107833
DATA_INCLUDED	3D
MARKER_NAMES	Box back	Box left	Middle	Index	Thumb	Hand top	Hand left	Hand right	Elbow	Shoulder	Back top	Back right	Back left
Frame	Time	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	Middle X	Middle Y	Middle Z	Index X	Index Y	Index Z	Thumb X	Thumb Y	Thumb Z	Hand top X	Hand top Y	Hand top Z	Hand left X	Hand left Y	Hand left Z	Hand right X	Hand right Y	Hand right Z	Elbow X	Elbow Y	Elbow Z	Shoulder X	Shoulder Y	Shoulder Z	Back top X	Back top Y	Back top Z	Back right X	Back right Y	Back right Z	Back left X	Back left Y	Back left Z	
1159	19.30000	51.921	-24.205	-94.447	126.102	-87.974	-98.752	150.090	66.923	-146.266	147.118	66.093	-112.975	228.884	-39.554	-132.900	250.562	79.103	-100.890	299.438	70.272	-103.506	294.008	98.731	-118.911	517.598	186.912	-180.972	554.386	189.424	79.728	774.360	97.643	177.505	787.343	98.306	121.362	804.057	75.783	124.281
1160	19.31667	42.565	-9.623	-104.561	114.666	-75.808	-108.429	144.143	78.094	-155.557	140.898	77.269	-122.095	219.365	-30.981	-141.969	244.225	86.569	-108.961	292.828	76.188	-110.790	288.568	104.962	-126.082	516.001	187.037	-180.626	555.492	190.355	79.889	774.857	95.885	177.672	787.908	96.440	121.526	804.219	73.630	124.429
1161	19.33333	33.710	4.811	-114.660	102.720	-62.395	-117.995	138.447	89.039	-164.732	134.990	88.182	-131.279	209.991	-22.768	-151.172	237.928	93.668	-117.123	286.198	81.695	-118.122	283.193	110.663	-133.197	513.906	187.004	-180.267	556.383	191.060	79.915	775.316	94.121	177.787	788.406	94.555	121.671	804.413	71.513	124.565
1162	19.35000	25.226	18.578	-125.529	92.541	-52.492	-128.747	133.323	99.294	-174.203	129.370	98.457	-140.690	201.029	-14.667	-160.226	231.815	100.542	-125.139	279.683	87.046	-125.309	277.878	116.170	-140.419	511.475	186.597	-179.755	556.943	191.467	79.838	775.687	92.446	177.899	788.849	92.769	121.803	804.570	69.529	124.713
1163	19.36667	17.329	31.318	-136.963	82.559	-41.118	-139.102	128.556	108.956	-183.895	124.034	108.270	-150.387	192.554	-6.848	-168.874	226.092	107.361	-132.999	273.335	92.423	-132.513	272.884	121.419	-147.438	508.800	185.752	-179.188	557.108	191.754	79.810	775.944	90.897	178.001	789.716	91.365	122.175	805.252	68.221	125.352
1164	19.38333	9.934	43.505	-148.568	73.116	-30.767	-149.844	124.024	118.094	-193.737	118.945	117.620	-160.226	184.181	0.711	-177.060	220.322	113.789	-141.275	267.077	97.505	-139.793	267.803	126.520	-154.886	505.915	184.421	-178.470	557.105	191.938	79.887	776.113	89.467	178.059	790.121	89.941	122.377	805.167	66.487	125.372
1165	19.40000	3.010	55.564	-160.127	64.064	-20.487	-160.823	119.817	126.874	-203.705	114.241	126.439	-170.207	176.695	7.066	-186.859	214.733	119.651	-149.825	260.996	102.083	-147.298	262.839	131.022	-162.296	503.202	183.576	-177.498	557.070	192.078	80.089	776.256	88.120	178.105	790.386	88.549	122.491	805.021	64.886	125.406
1166	19.41667	-3.331	67.052	-171.858	55.511	-10.785	-172.421	115.951	135.182	-213.365	110.042	134.743	-179.968	169.500	13.644	-196.766	209.429	124.898	-158.292	255.099	106.116	-154.628	258.117	135.030	-169.517	499.833	182.197	-176.373	556.826	192.040	80.203	776.300	86.889	178.122	790.592	87.260	122.575	804.862	63.369	125.433
1167	19.43333	-8.988	77.659	-183.678	47.624	-1.881	-184.201	112.875	142.905	-222.914	106.436	142.471	-189.403	162.946	19.517	-205.989	204.594	129.826	-166.291	249.668	109.854	-161.421	253.797	138.624	-176.284	496.320	180.675	-175.457	556.260	191.870	80.166	776.187	85.749	178.153	790.585	86.076	122.632	804.600	62.014	125.465
1168	19.45000	-13.985	87.579	-195.540	40.488	6.543	-195.195	110.343	149.636	-232.126	103.221	149.425	-198.751	157.051	24.953	-214.118	200.219	134.337	-173.849	244.634	113.334	-167.632	249.883	141.869	-182.671	492.794	179.087	-174.439	555.396	191.618	80.102	775.869	84.822	178.187	790.417	85.096	122.741	804.232	60.908	125.527
1169	19.46667	-18.359	96.737	-207.108	34.125	14.442	-205.145	108.258	155.630	-241.193	100.565	155.821	-207.741	151.583	29.880	-221.324	196.262	138.534	-180.975	240.016	116.565	-173.414	246.262	144.770	-188.633	489.240	177.380	-173.288	554.450	191.358	80.112	775.305	84.068	178.264	790.045	84.362	122.822	803.667	60.037	125.587
1170	19.48333	-22.230	105.041	-217.771	28.449	21.611	-214.539	106.326	160.856	-249.440	98.013	161.305	-215.863	146.562	34.408	-228.506	192.582	142.074	-187.651	235.689	119.287	-178.963	242.874	147.209	-194.272	485.576	175.698	-171.943	553.492	191.063	80.194	774.676	83.440	178.318	789.487	83.741	122.906	803.015	59.350	125.687
1171	19.50000	-25.560	112.036	-227.208	23.439	27.595	-223.747	104.428	165.671	-256.984	95.629	166.144	-223.512	142.081	38.911	-236.591	189.027	145.038	-194.004	231.521	121.416	-184.409	239.553	149.215	-199.558	481.692	173.928	-170.387	552.457	190.669	80.198	773.968	82.880	178.354	788.934	83.168	123.012	802.311	58.714	125.746
1172	19.51667	-28.578	118.258	-235.837	18.913	32.938	-232.680	102.660	170.036	-264.150	93.420	170.562	-230.905	137.904	41.957	-243.551	185.655	147.680	-200.337	227.477	123.373	-189.805	236.359	150.963	-204.846	477.193	171.412	-168.686	551.212	190.202	80.263	773.222	82.405	178.402	788.249	82.666	123.068	801.525	58.101	125.811
1173	19.53333	-31.254	124.642	-244.429	14.652	38.416	-241.167	101.309	174.177	-271.736	91.571	174.910	-238.516	134.065	45.800	-251.660	182.469	150.217	-206.841	223.584	125.143	-195.249	233.306	152.550	-210.162	473.067	169.480	-166.863	549.755	189.635	80.364	772.451	82.071	178.441	787.525	82.299	123.087	800.802	57.665	125.872
1174	19.55000	-33.534	131.414	-253.359	10.542	44.241	-249.572	100.497	178.054	-279.574	90.045	178.996	-246.354	130.462	48.833	-259.029	179.519	152.583	-213.414	219.832	126.799	-200.623	230.500	153.920	-215.475	468.838	167.461	-165.001	547.964	188.977	80.468	771.581	81.861	178.424	786.755	82.031	123.085	799.968	57.412	125.921
1175	19.56667	-35.386	138.001	-262.806	6.740	49.900	-258.265	100.030	181.614	-287.396	88.915	182.860	-254.121	127.123	51.719	-266.057	176.899	154.876	-219.783	216.497	128.034	-205.986	227.896	155.183	-220.674	464.582	165.334	-163.124	546.029	188.264	80.646	770.637	81.734	178.396	785.912	81.895	123.079	799.097	57.263	125.911
1176	19.58333	-36.956	143.648	-272.274	3.508	54.757	-267.103	99.716	184.852	-294.722	87.954	186.363	-261.649	124.117	54.619	-272.643	174.668	157.051	-225.764	213.465	129.584	-211.050	225.653	156.451	-225.685	460.420	163.041	-161.375	543.895	187.420	80.765	769.635	81.786	178.331	785.015	81.931	123.062	798.195	57.254	125.908
1177	19.60000	-38.127	148.424	-281.181	1.027	58.932	-275.746	99.614	187.765	-301.481	87.178	189.422	-268.662	121.650	57.386	-279.111	172.804	159.095	-231.410	210.896	130.982	-216.043	223.779	157.564	-230.489	456.479	160.813	-159.615	541.704	186.535	80.910	768.573	82.041	178.208	783.970	82.047	123.023	797.218	57.429	125.951
1178	19.61667	-38.835	152.677	-289.345	-0.828	62.607	-283.991	99.756	190.453	-307.772	86.703	192.051	-275.252	120.180	59.527	-286.242	171.232	160.644	-236.676	208.573	131.894	-220.389	222.111	158.434	-234.801	452.756	158.802	-157.983	539.467	185.743	81.040	767.283	82.329	178.198	782.838	82.354	123.049	796.120	57.767	125.989
1179	19.63333	-39.199	156.264	-296.978	-2.144	65.808	-291.889	99.989	192.723	-313.656	86.490	194.343	-281.236	118.904	61.409	-292.758	169.896	161.872	-241.695	206.612	132.700	-224.738	220.736	159.078	-238.852	449.223	157.083	-156.393	537.141	184.822	81.168	765.897	82.686	178.212	781.615	82.774	123.106	794.978	58.217	126.023
1180	19.65000	-39.326	159.231	-304.036	-3.110	68.403	-299.184	100.366	194.721	-319.171	86.471	196.476	-286.736	117.972	63.125	-298.585	168.894	163.070	-246.422	205.003	133.464	-228.794	219.635	159.710	-242.660	445.970	155.449	-154.845	534.889	184.021	81.263	764.491	83.083	178.197	780.327	83.248	123.125	793.735	58.715	126.074
1181	19.66667	-39.315	162.138	-310.676	-3.917	70.938	-305.866	100.929	196.510	-324.317	86.687	198.484	-291.920	117.132	64.732	-303.786	168.090	164.160	-250.768	203.611	134.208	-232.566	218.707	160.281	-246.225	443.028	153.864	-153.614	532.661	183.201	81.289	763.023	83.554	178.188	778.976	83.794	123.165	792.477	59.298	126.126
1182	19.68333	-39.121	165.130	-316.807	-4.506	73.513	-311.990	101.602	198.197	-328.914	86.897	200.185	-296.596	116.572	66.133	-308.806	167.436	165.114	-254.700	202.427	134.784	-236.010	217.960	160.789	-249.429	440.317	152.273	-152.615	530.521	182.419	81.180	761.494	84.106	178.195	777.578	84.378	123.185	791.116	59.909	126.285
1183	19.70000	-38.917	167.560	-322.185	-4.879	75.724	-317.666	102.178	199.717	-332.841	87.086	201.633	-300.514	116.210	67.453	-313.555	166.934	165.857	-258.228	201.383	135.700	-239.266	217.366	161.153	-252.387	437.889	150.828	-151.874	528.395	181.700	80.979	759.900	84.715	178.205	776.155	85.025	123.254	789.809	60.625	126.352
1184	19.71667	-38.821	169.215	-326.609	-5.048	77.088	-322.578	102.475	200.909	-336.202	87.169	202.778	-303.831	116.007	68.569	-317.851	166.516	166.462	-261.365	200.595	136.062	-242.174	216.856	161.438	-255.081	435.753	149.570	-151.368	526.328	180.994	80.704	758.255	85.324	178.195	774.669	85.676	123.290	788.418	61.310	126.436
1185	19.73333	-38.857	169.769	-330.077	-5.146	77.731	-326.711	102.520	201.642	-339.151	87.132	203.597	-306.672	115.881	69.272	-321.499	166.058	166.879	-264.137	200.013	136.314	-244.991	216.306	161.660	-257.386	433.852	148.580	-151.158	524.349	180.333	80.394	756.623	85.949	178.205	773.189	86.339	123.357	787.018	62.012	126.536
1186	19.75000	-39.074	170.114	-332.817	-5.197	78.067	-330.266	102.451	202.331	-341.609	86.910	204.124	-309.163	115.790	69.819	-324.923	165.545	167.070	-266.633	199.326	136.472	-247.323	215.720	161.811	-259.535	432.171	147.831	-151.161	522.399	179.766	79.994	754.930	86.561	178.221	771.672	86.930	123.443	785.608	62.655	126.705
1187	19.76667	-39.409	170.341	-335.313	-5.324	78.286	-333.386	101.999	202.821	-343.878	86.302	204.383	-311.320	115.769	70.192	-328.264	164.957	167.254	-268.775	198.527	136.455	-249.439	215.033	161.899	-261.419	430.648	147.334	-151.466	520.564	179.271	79.445	753.210	87.135	178.248	770.134	87.569	123.606	784.153	63.294	126.838
1188	19.78333	-39.928	170.497	-337.558	-5.619	78.432	-336.424	101.579	203.406	-345.702	85.746	204.759	-313.032	115.478	70.660	-331.116	164.255	167.446	-270.688	197.759	136.591	-251.333	214.240	162.037	-263.120	429.208	146.954	-151.973	518.781	178.913	78.799	751.468	87.727	178.239	768.565	88.132	123.669	782.667	63.897	126.945
1189	19.80000	-40.519	170.607	-339.686	-6.085	78.626	-338.996	100.956	203.927	-347.388	85.147	205.216	-314.585	115.025	71.096	-333.369	163.546	167.735	-272.442	196.918	136.794	-253.026	213.496	162.285	-264.702	427.920	146.693	-152.697	516.996	178.553	78.054	749.704	88.322	178.197	766.981	88.715	123.692	781.138	64.499	127.044
1190	19.81667	-41.208	171.033	-341.525	-6.727	79.083	-341.128	100.255	204.380	-349.080	84.475	205.618	-316.054	114.419	71.460	-335.428	162.733	167.997	-274.095	196.097	137.036	-254.645	212.655	162.544	-266.229	426.767	146.601	-153.593	515.218	178.269	77.319	747.890	88.927	178.201	765.355	89.326	123.751	779.622	65.160	127.201
1191	19.83333	-41.875	171.438	-343.207	-7.379	79.505	-342.920	99.601	204.789	-350.657	83.784	205.963	-317.688	113.794	71.766	-337.228	161.891	168.277	-275.695	195.184	137.309	-256.125	211.817	162.834	-267.661	425.672	146.726	-154.584	513.469	178.127	76.592	746.061	89.562	178.143	763.725	89.922	123.761	778.041	65.814	127.311
1192	19.85000	-42.572	171.639	-344.929	-8.087	79.749	-344.716	98.891	205.159	-352.344	83.033	206.316	-319.413	113.205	72.004	-338.929	161.043	168.595	-277.175	194.302	137.658	-257.550	210.936	163.178	-269.018	424.693	146.979	-155.690	511.826	178.137	75.776	744.281	90.193	178.069	762.059	90.471	123.730	776.472	66.456	127.372
1193	19.86667	-43.328	172.228	-345.791	-8.618	80.360	-344.927	98.067	205.391	-354.006	82.194	206.532	-321.030	112.500	72.179	-340.197	160.269	169.026	-278.663	193.487	138.082	-258.988	210.164	163.610	-270.435	423.794	147.275	-156.790	510.258	178.153	74.974	742.482	90.799	178.004	760.432	91.046	123.717	774.908	67.052	127.453
1194	19.88333	-44.153	172.458	-345.408	-9.764	80.497	-345.026	97.479	205.704	-355.210	81.597	207.075	-322.164	111.598	72.367	-341.057	159.608	169.525	-280.058	192.806	138.593	-260.330	209.518	164.087	-271.875	422.959	147.667	-157.988	508.706	178.248	74.182	740.739	91.397	177.935	758.857	91.571	123.741	773.375	67.638	127.549
1195	19.90000	-45.064	172.728	-345.368	-10.507	80.886	-345.014	96.549	206.015	-356.046	80.649	207.315	-322.866	110.939	72.548	-342.068	158.869	169.856	-281.180	192.181	138.949	-261.578	208.798	164.467	-273.101	422.325	148.041	-159.272	507.151	178.302	73.345	738.992	92.035	177.904	757.259	92.119	123.731	771.810	68.228	127.604
1196	19.91667	-45.984	172.846	-345.069	-11.393	81.050	-345.005	95.581	206.313	-356.750	79.821	207.638	-323.358	110.093	72.751	-342.864	158.230	170.202	-282.144	191.610	139.270	-262.801	208.147	164.837	-274.314	421.674	148.497	-160.579	505.656	178.355	72.529	737.205	92.651	177.848	755.597	92.709	123.698	770.273	68.893	127.721
1197	19.93333	-46.850	172.894	-344.852	-12.176	81.143	-345.005	94.592	206.592	-357.519	78.969	207.887	-323.879	109.411	72.918	-343.759	157.398	170.419	-283.286	191.032	139.603	-263.991	207.500	165.247	-275.557	421.116	149.045	-161.855	504.124	178.509	71.685	735.456	93.279	177.812	753.995	93.276	123.745	768.732	69.537	127.837
1198	19.95000	-47.609	172.935	-344.836	-12.792	81.246	-344.932	93.777	206.729	-358.470	78.340	208.104	-324.564	108.907	72.883	-344.673	156.750	170.641	-284.427	190.491	139.839	-265.281	206.890	165.575	-276.724	420.584	149.644	-163.193	502.643	178.523	70.866	733.733	93.901	177.771	752.474	93.882	123.793	767.253	70.188	127.940
1199	19.96667	-48.263	173.459	-345.782	-13.350	81.794	-344.779	93.148	206.840	-359.069	77.716	208.251	-324.986	108.026	72.846	-344.526	156.213	170.827	-285.278	190.108	140.111	-266.290	206.360	165.889	-277.803	420.140	150.366	-164.463	501.223	178.637	70.137	732.107	94.496	177.690	750.952	94.529	123.719	765.844	70.894	127.961
1200	19.98333	-48.924	173.834	-346.002	-14.083	82.178	-344.703	92.254	207.021	-359.288	76.496	207.823	-324.732	107.468	72.562	-344.713	155.543	170.789	-285.593	189.615	140.069	-266.880	205.733	166.016	-278.218	419.987	151.062	-165.830	499.912	178.736	69.595	730.559	95.143	177.605	749.506	95.130	123.690	764.483	71.583	128.006
1201	20.00000	-49.594	173.700	-345.870	-14.793	81.984	-344.768	91.317	207.351	-359.266	75.694	207.911	-324.233	106.917	72.213	-344.588	154.910	170.902	-285.806	189.057	140.234	-267.150	205.127	166.210	-278.456	419.879	151.886	-166.959	498.713	178.752	69.131	729.143	95.761	177.526	748.154	95.761	123.623	763.231	72.279	127.979
1202	20.01667	-50.331	173.756	-346.236	-15.393	82.161	-344.717	89.793	208.067	-358.972	74.719	207.766	-323.539	106.485	71.674	-344.401	154.129	170.960	-285.906	188.332	140.378	-267.177	204.320	166.441	-278.292	419.826	152.677	-168.056	497.589	178.770	68.779	727.817	96.311	177.447	746.872	96.380	123.562	762.065	73.009	127.951
1203	20.03333	-51.029	173.922	-346.421	-16.012	82.381	-344.719	88.190	209.228	-358.384	73.908	207.721	-322.953	106.111	70.991	-343.963	153.315	170.948	-285.981	187.358	140.456	-266.807	203.498	166.669	-278.072	419.803	153.508	-169.086	496.531	178.717	68.526	726.660	96.848	177.390	745.707	96.971	123.491	761.037	73.685	127.910
1204	20.05000	-51.677	173.808	-346.463	-16.712	82.222	-344.679	86.429	210.862	-357.339	73.278	207.623	-322.413	105.778	69.950	-343.001	152.461	170.863	-285.929	186.366	140.563	-266.159	202.570	166.756	-277.356	420.014	154.224	-170.171	495.554	178.548	68.362	725.641	97.355	177.294	744.694	97.582	123.463	760.077	74.396	127.826
1205	20.06667	-52.265	173.729	-346.419	-17.331	82.130	-344.668	84.648	213.043	-355.333	72.676	207.249	-322.207	105.531	68.607	-341.530	151.699	170.590	-285.487	185.388	140.490	-265.122	201.686	166.618	-276.293	420.578	154.745	-171.511	494.649	178.372	68.276	724.694	97.863	177.290	743.730	98.221	123.400	759.249	75.135	127.795
1206	20.08333	-52.616	173.614	-346.449	-17.791	81.950	-344.693	82.993	215.513	-351.804	72.258	206.517	-321.455	105.323	67.267	-339.573	151.041	170.005	-284.618	184.648	140.124	-263.644	200.952	166.229	-274.838	421.618	155.021	-173.142	493.732	178.113	68.207	723.840	98.387	177.215	742.782	98.824	123.312	758.552	75.890	127.685
1207	20.10000	-52.744	173.496	-346.436	-17.943	81.818	-344.694	81.645	217.584	-345.805	71.431	205.076	-319.319	105.295	65.434	-336.603	150.830	168.968	-282.762	184.531	139.306	-261.717	200.776	165.419	-273.010	423.209	155.186	-175.076	492.774	177.729	68.055	722.979	98.955	177.141	741.831	99.503	123.224	757.772	76.722	127.559
1208	20.11667	-52.534	173.419	-346.405	-17.830	81.735	-344.717	79.285	217.808	-338.350	69.334	202.187	-315.587	105.186	63.391	-332.121	151.035	167.430	-279.420	185.238	137.942	-259.016	201.122	164.135	-270.605	425.532	155.388	-177.259	491.925	177.321	67.892	722.037	99.567	177.114	740.785	100.266	123.109	756.981	77.677	127.499
1209	20.13333	-52.222	173.470	-346.394	-17.450	81.792	-344.681	77.644	215.945	-328.066	67.954	197.933	-308.529	105.221	60.632	-326.368	151.464	164.958	-274.623	186.623	135.734	-255.397	201.871	162.142	-267.386	428.611	155.867	-179.760	491.317	176.942	67.589	721.079	100.213	177.065	739.689	101.108	123.076	756.156	78.707	127.388
1210	20.15000	-51.975	173.573	-346.418	-17.252	81.299	-344.426	75.494	211.878	-317.312	66.189	192.013	-300.484	105.661	57.201	-319.480	152.325	161.007	-268.566	188.611	132.721	-250.803	202.962	159.363	-263.350	432.189	156.586	-182.462	490.892	176.478	67.177	720.118	100.899	177.057	738.582	101.992	123.008	755.318	79.800	127.343
1211	20.16667	-51.638	173.799	-346.449	-16.931	81.498	-344.449	73.408	205.287	-305.942	64.589	184.181	-291.135	106.447	53.146	-311.501	153.623	156.385	-261.212	191.333	128.806	-245.380	204.492	155.727	-258.664	436.217	157.608	-185.236	490.672	175.881	66.607	719.123	101.639	177.052	737.396	102.870	122.917	754.465	80.962	127.295
1212	20.18333	-51.164	174.083	-346.388	-16.558	81.761	-344.359	71.189	195.893	-294.209	63.180	173.842	-280.383	107.738	48.140	-301.878	155.359	150.526	-252.834	194.759	124.121	-239.345	206.300	151.285	-253.369	440.514	158.916	-187.865	490.587	175.204	65.988	718.077	102.436	177.069	736.230	103.850	122.873	753.626	82.203	127.273
1213	20.20000	-50.741	174.397	-346.399	-16.206	82.001	-344.323	68.774	182.791	-282.428	62.041	160.633	-269.005	109.889	42.147	-290.388	157.808	143.644	-243.428	198.959	118.752	-232.462	208.523	146.163	-247.478	444.970	160.334	-190.474	490.550	174.498	65.333	717.084	103.234	177.100	735.063	104.760	122.796	752.861	83.480	127.235
1214	20.21667	-50.288	174.605	-346.408	-15.825	82.136	-344.322	67.068	166.434	-270.344	61.939	145.060	-256.717	113.393	34.896	-278.983	161.065	136.057	-232.957	203.858	112.388	-224.892	211.360	140.076	-240.541	449.845	162.722	-192.719	490.439	173.907	64.780	716.080	103.953	177.120	733.910	105.604	122.619	752.094	84.916	127.362
1215	20.23333	-49.847	174.711	-346.428	-15.077	82.645	-346.480	67.673	148.184	-259.377	63.849	128.398	-244.191	117.822	26.466	-265.806	165.481	127.136	-221.920	209.524	105.127	-216.634	214.944	132.924	-232.879	454.241	164.520	-194.831	490.321	173.514	64.486	715.208	104.861	177.088	732.234	105.900	122.043	750.620	85.080	126.521
1216	20.25000	-49.439	174.749	-346.420	-15.692	84.399	-343.497	70.418	127.959	-248.421	67.896	110.584	-231.732	123.588	16.876	-250.909	170.849	117.567	-210.675	215.968	97.323	-207.961	219.226	125.077	-224.817	458.392	166.294	-196.273	489.978	173.203	64.388	714.333	105.906	177.047	731.166	107.094	121.910	749.788	86.420	126.416
1217	20.26667	-49.049	174.809	-346.453	-14.825	82.857	-344.678	74.894	105.727	-236.263	73.537	90.632	-218.953	130.840	6.097	-234.820	176.984	107.336	-199.212	223.120	89.202	-198.959	224.009	116.675	-216.642	462.422	167.845	-197.181	489.615	172.989	64.525	713.336	107.028	176.988	730.155	108.626	121.866	748.864	87.914	126.252
1218	20.28333	-48.742	174.906	-346.425	-14.541	82.942	-344.670	81.517	81.944	-222.981	80.826	68.555	-205.366	139.504	-5.145	-217.775	183.437	96.325	-188.097	230.745	80.685	-189.808	228.764	107.569	-208.599	466.005	168.910	-197.757	489.121	172.875	64.893	712.375	108.282	176.933	728.977	109.989	121.835	747.972	89.545	126.187
1219	20.30000	-48.481	175.037	-346.434	-14.335	83.065	-344.656	90.245	57.826	-209.248	90.011	45.798	-191.037	149.670	-17.995	-200.870	190.754	84.491	-176.499	238.648	71.457	-180.451	234.121	97.624	-199.798	468.511	169.048	-197.872	488.538	172.738	65.427	711.392	109.485	176.932	727.805	111.433	121.790	747.077	91.192	126.112
1220	20.31667	-48.385	175.134	-346.439	-14.254	83.166	-344.654	101.620	32.395	-197.262	100.990	23.467	-176.729	160.800	-31.105	-184.623	198.808	71.652	-164.849	247.061	61.495	-170.812	240.012	86.816	-190.511	470.770	169.645	-197.675	487.767	172.492	66.087	710.546	110.795	176.925	726.760	112.851	121.724	746.393	93.110	126.060
1221	20.33333	-48.364	175.202	-346.443	-14.237	83.244	-344.655	114.258	8.997	-184.483	113.206	1.897	-162.900	172.762	-44.812	-168.831	207.358	58.689	-152.799	255.474	52.012	-160.508	246.336	75.361	-180.889	472.227	169.751	-197.195	486.858	172.012	66.780	709.724	112.165	176.886	725.758	114.306	121.623	745.614	94.790	125.918
1222	20.35000	-48.386	175.256	-346.442	-14.226	83.306	-344.689	127.359	-12.616	-170.615	126.417	-19.640	-149.746	185.432	-58.660	-152.982	215.999	46.012	-140.538	264.334	39.758	-151.429	252.863	62.768	-171.892	473.121	169.242	-196.650	485.587	171.023	67.412	708.815	113.656	176.849	724.715	115.932	121.549	744.821	96.700	125.826
1223	20.36667	-48.423	175.202	-346.443	-14.229	83.268	-344.705	141.139	-33.846	-157.160	139.821	-39.846	-135.196	198.479	-72.245	-137.231	224.444	34.014	-128.936	272.729	28.961	-141.698	259.200	53.419	-160.529	473.304	167.923	-196.100	483.916	169.746	68.011	707.840	115.161	176.826	723.607	117.728	121.512	744.070	98.813	125.811
1224	20.38333	-48.460	175.139	-346.452	-14.257	83.166	-344.666	154.665	-53.652	-143.454	153.512	-59.029	-121.242	211.790	-85.825	-122.239	233.283	19.714	-118.108	280.956	18.130	-132.058	265.676	38.598	-152.816	472.693	165.856	-195.548	482.014	168.315	68.647	706.999	116.814	176.820	722.579	119.567	121.445	743.280	100.913	125.691
1225	20.40000	-48.544	175.061	-346.452	-14.327	83.090	-344.671	168.395	-72.779	-129.889	167.561	-77.620	-107.955	225.209	-99.311	-107.516	242.081	6.804	-106.801	289.027	6.904	-122.836	272.426	26.858	-142.615	471.267	163.018	-194.894	480.133	166.638	69.362	706.174	118.553	176.760	721.522	121.413	121.319	742.477	103.044	125.530
1226	20.41667	-48.620	174.992	-346.450	-14.408	83.029	-344.672	182.029	-91.356	-116.177	181.852	-95.942	-94.778	238.885	-112.759	-93.392	250.426	-6.852	-96.745	296.635	-5.373	-114.835	278.715	14.028	-133.612	468.950	159.340	-194.266	478.099	164.505	69.996	705.247	120.303	176.696	720.427	123.420	121.250	741.646	105.354	125.446
1227	20.43333	-48.730	174.984	-346.441	-14.530	83.000	-344.668	195.738	-109.573	-102.733	196.364	-113.942	-81.598	252.747	-126.252	-80.194	258.905	-20.572	-86.447	304.397	-17.022	-106.136	284.830	0.854	-124.712	465.812	154.583	-193.515	475.868	162.053	70.476	704.365	122.077	176.706	719.309	125.533	121.243	740.892	107.834	125.418
1228	20.45000	-48.888	174.988	-346.444	-14.699	83.004	-344.678	209.645	-127.524	-89.972	210.905	-131.551	-69.007	266.512	-139.752	-67.892	267.105	-34.445	-75.804	311.921	-28.126	-97.075	290.741	-12.408	-115.889	461.988	147.975	-192.457	473.451	159.181	70.925	703.520	123.942	176.507	718.187	127.711	121.254	740.019	110.386	125.348
1229	20.46667	-49.084	174.955	-346.451	-14.887	82.976	-344.681	223.377	-144.987	-77.831	225.120	-148.744	-56.896	280.011	-152.941	-55.806	275.533	-48.045	-67.032	319.174	-40.098	-88.913	296.771	-25.942	-107.482	457.527	141.625	-191.421	470.927	155.960	71.339	702.686	125.705	176.341	717.024	129.942	121.215	739.200	113.006	125.279
1230	20.48333	-49.314	174.840	-346.440	-15.128	82.927	-344.689	236.863	-161.967	-66.155	239.132	-165.316	-45.416	293.600	-165.967	-44.653	283.415	-62.014	-58.147	325.677	-51.628	-80.745	302.588	-39.688	-99.493	452.483	134.381	-190.307	468.305	152.430	71.848	701.596	127.505	176.061	715.814	132.255	121.133	738.259	115.723	125.143
1231	20.50000	-49.571	174.713	-346.444	-15.364	82.784	-344.707	251.022	-180.054	-56.331	253.184	-181.469	-34.329	307.128	-178.793	-34.312	291.149	-75.984	-49.599	332.674	-64.191	-73.399	308.254	-53.512	-91.729	447.002	126.312	-188.940	466.032	146.954	71.630	699.784	130.007	176.251	714.542	134.703	120.892	737.307	118.513	125.057
1232	20.51667	-49.888	174.555	-346.421	-15.611	82.644	-344.717	263.747	-194.651	-44.090	267.339	-197.101	-23.677	320.118	-190.809	-23.903	298.864	-89.783	-41.239	339.212	-76.300	-66.170	313.451	-66.976	-83.875	441.212	117.347	-187.162	463.227	142.826	72.334	698.712	132.168	176.224	713.303	137.153	120.846	736.365	121.407	124.938
1233	20.53333	-50.153	174.427	-346.418	-15.848	82.551	-344.726	277.708	-211.447	-35.140	281.170	-211.946	-13.259	333.112	-202.709	-14.716	306.601	-103.395	-33.213	345.743	-88.362	-59.207	319.427	-80.831	-76.514	435.272	108.017	-185.511	460.374	138.381	73.038	697.608	134.421	176.157	711.997	139.644	120.764	735.344	124.302	124.809
1234	20.55000	-50.366	174.320	-346.424	-16.066	82.473	-344.731	290.680	-226.284	-25.302	294.761	-226.068	-3.228	345.789	-214.210	-6.001	314.420	-116.793	-25.483	352.266	-100.260	-52.469	325.239	-94.191	-69.341	429.352	98.246	-183.650	457.582	133.701	73.786	696.429	136.700	176.085	710.621	142.201	120.648	734.234	127.351	124.481
1235	20.56667	-50.521	174.311	-346.433	-16.205	82.457	-344.750	302.966	-240.414	-15.801	307.828	-239.524	6.350	358.202	-225.333	2.144	322.080	-129.989	-18.233	358.625	-112.017	-46.039	331.021	-107.340	-62.415	423.702	87.994	-181.542	454.792	128.867	74.721	695.161	138.953	176.164	709.106	144.788	120.739	733.060	130.448	124.367
